m/z,RT [min],Name,Tags,Foston_Ex_1-2 (F6),Foston_Ex_1-9 (F7),Foston_Ex_1-10 (F8),Foston_Ex_1-11 (F9),Foston_Ex_1-12 (F10),Foston_Ex_1-13 (F11),Foston_Ex_1-14 (F12),Foston_Ex_1-21 (F13),Foston_Ex_1-22 (F14),Foston_Ex_1-23 (F15),Foston_Ex_1-24 (F16),Foston_Ex_1-25 (F17),Foston_Ex_1-26 (F18),Foston_Ex_1-33 (F19),Foston_Ex_1-34 (F20),Foston_Ex_1-35 (F21),Foston_Ex_1-36 (F22),Foston_Ex_1-37 (F23),Foston_Ex_1-38 (F24),Foston_Ex_1-45 (F25),Foston_Ex_1-46 (F26),Foston_Ex_1-47 (F27),Foston_Ex_1-48 (F28),Foston_Ex_1-49 (F29),Foston_Ex_1-50 (F30),Foston_Ex_4-1 (F31),Foston_Ex_4-2 (F32),Foston_Ex_4-3 (F33),Foston_Ex_4-4 (F34),Foston_Ex_4-5 (F35),Foston_Ex_4-6 (F36),Foston_Ex_4-7 (F37),Foston_Ex_4-8 (F38),Foston_Ex_4-9 (F39),Foston_Ex_4-10 (F40),Foston_Ex_4-11 (F41),Foston_Ex_4-12 (F42),Foston_Ex_4-16 (F43),Foston_Ex_4-17 (F44),Foston_Ex_4-18 (F45),Foston_Ex_4-19 (F46),Foston_Ex_4-20 (F47),Foston_Ex_4-21 (F48),Foston_Ex_4-22 (F49),Foston_Ex_4-23 (F50),Foston_Ex_4-24 (F51),Foston_Ex_4-25 (F52),Foston_Ex_4-26 (F53),Foston_Ex_4-27 (F54),Foston_Ex_4-28 (F55),Foston_Ex_4-32 (F56),Foston_Ex_4-33 (F57),Foston_Ex_4-34 (F58),Foston_Ex_4-35 (F59),Foston_Ex_4-36 (F60),Foston_Ex_4-37 (F61),Foston_Ex_4-38 (F62),Foston_Ex_4-39 (F63),Foston_Ex_4-40 (F64),Foston_Ex_4-41 (F65),Foston_Ex_4-42 (F66),Foston_Ex_4-43 (F67),Foston_Ex_4-44 (F68),Foston_Ex_4-48 (F69),Foston_Ex_4-49 (F70),Foston_Ex_4-50 (F71),Foston_Ex_4-51 (F72),Foston_Ex_4-52 (F73),Foston_Ex_4-53 (F74),Foston_Ex_4-54 (F75),Foston_Ex_4-55 (F76),Foston_Ex_4-56 (F77),Foston_Ex_4-57 (F78),Foston_Ex_4-58 (F79),Foston_Ex_4-59 (F80),Foston_Ex_4-60 (F81),Foston_Ex_4-64 (F82)
267.08376,4.612,Unknown 198,MS2 Available,12818.98462,5211421.072,5812674.998,7216115.917,1987886.506,2559222.946,2399624.699,308332.165,5578424.83,658727.8187,13464.31157,12953.43048,12791.31279,12818852.57,24458474.62,18687557.56,12813.03146,1803511.042,1094842.373,13642893.74,14049862.78,14908510.57,1140147.692,2666176.471,14500.55298,13129.03578,13837.0343,13676.57959,14953.12036,13365.89533,14194.72951,13268.93026,13250.19702,12695.64728,13014.90723,14209.98795,13391.65995,22845.85008,13857.52246,13883.69783,13948.09299,14619.97592,14067.25431,15157.97628,14179.84494,14283.95885,14379.60109,13559.67161,13575.37663,13520.69231,17537.72592,13181.44519,13067.71615,13562.89916,13237.38191,12853.02879,12953.80524,14156.41199,14200.02228,13879.23665,12988.28386,13543.31461,13342.50007,13453.40239,11589536.3,13533.78314,2193423.442,19227251.92,24887064.01,15869647.66,17235.93684,128798.3261,806557.9147,13930.16886,12907.84792,14699.3226,12972.25412
139.08636,1.305,Unknown 199,MS2 Available,15274.6349,1456797.014,722968.0473,616742.3199,17144.23838,104679.6594,15403.51514,20961.26864,760787.6434,20123.4058,18293.38111,19768.15039,19102.90979,3093041.394,2650165.771,2650034.09,23055.2658,965356.6051,565530.6016,3144417.28,1489445.228,3352827.677,3826013.368,5203193.665,2618950.784,738539.1601,19956.39962,4281392.566,31747.27699,26735.58716,23630.57644,23461.00092,17666.97831,14421.99416,21939.5072,23440.46539,19848.83125,10153490.71,25073.56088,21327.94191,22519.80988,34303.10976,19613.34167,19317.33542,20934.94572,23682.99883,22491.67453,23886.9064,20647.48176,15144.52843,14198.59597,19806.63255,18647.82615,23272.75103,25590.32039,22561.79174,21948.27865,25438.43739,24795.74251,24259.87487,15453.33098,15787.42907,14537.1712,15121.8951,19323.07373,19707.49988,23526.7629,20872.05869,317524.6027,20657.78683,20476.71815,19351.0956,24652.61777,15870.60865,20670.45463,20546.06376,16806.30229
97.07599,1.77,Unknown 200,MS2 Available,58042.74011,204997228.9,219414762.9,267084364.8,71529504.88,35568775.31,44114849.31,49455.12063,6503979.693,383172.8743,48997.50384,48091.94241,47427.00683,48966710.95,62195833.55,49878333.53,48231.76788,4027867.89,1579365.313,176693333.6,202520747.5,111332478.8,17388014.63,82062945.58,36166296.67,5810165.933,9166922.547,1776630.11,52451.12296,269606.5915,1565478.626,2875851.976,1664850.695,53000.30591,2147641.79,1161411.21,1103610.611,113044967.8,2188045.001,3347818.677,906121.1907,51269.54981,57171.67068,1846595.895,51218.34392,54532.17059,59342.50997,57567.36334,50818.21459,49417.71585,50206.80047,50175.61876,52130.5593,55668.90566,52767.30961,57733.50677,49521.12877,53410.73511,51587.28232,51258.56372,54983.36386,55379.22675,52343.75357,53492.92887,2630274.593,1492713.518,3925799.526,19005651.55,16043465.05,7329182.366,52385.5789,55597.02409,52772.47296,52785.80315,59862.13438,48656.89988,60583.87546
289.09275,3.325,Unknown 201,MS2 Available,36136.23157,267810.9322,548854.8625,390230.9878,94092.53144,38467.80553,525144.4279,35426.94256,37195.8204,34610.39515,31941.62438,32662.17362,30395.93676,1204914.22,5851444.13,3884513.613,33035.58231,1978862.381,33057.58326,2309101.065,2097186.309,3115959.125,5652617.713,13087444.06,7905481.613,32316.59449,31509.55878,31371.20063,32532.5058,30446.29594,32705.03473,32706.6683,32219.86706,31062.3114,33022.01895,33943.07323,33277.86798,39165.88617,33078.08169,31305.8941,32600.1489,32852.41829,32866.7476,31651.87988,31031.50854,31722.17334,33461.33892,34858.00032,32938.48569,33527.10573,33827.54634,32691.10583,33116.24223,32536.06621,32711.25197,30872.56887,31791.44365,32162.99127,32723.56166,33631.57074,33046.5144,32498.33697,32767.31134,32179.26423,22433404.73,33847.69063,24637034.13,11133454.12,9431960.944,6004077.213,33383.26295,34382.63755,32592.48859,34396.34983,32727.67855,33594.74888,35850.73265
202.18007,1.71,Unknown 202,MS2 Available,1845178.461,279588.2988,47269.36227,708629.5695,683322.034,1620803.808,1805195.617,3031636.982,4418396.713,3734160.87,2243471.283,2567612.771,4520470.03,1087338.404,992117.9892,1413071.83,2581347.127,236228.5882,37969.23812,5517107.189,4753007.011,7413197.155,6388354.662,5937194.968,5218344.03,12067437.58,3822162.13,11222021.22,5551469.417,32671090.37,5632521.854,9234023.69,22274396.51,393133.0429,522070.6758,9703088.96,1540281.22,48772316.95,15656235.99,12636982.89,10215591.88,5538090.264,2688766.991,11422368.44,16483677.81,6263493.627,6694258.604,2972009.745,3247378.333,1312562.888,14755294.03,15461225.8,4755005.584,10340015.53,4789921.161,10023297.03,4977799.402,5599445.293,6117508.912,7589718.615,1015506.39,545992.8497,717411.8978,13404534.72,34438453.86,27298766.14,8237600.743,7250149.303,5118471.484,15532646.41,8653179.999,15379814.64,7071653.428,695785.3557,46202.31866,1197290.182,6650510.391
111.11681,0.82,Unknown 203,MS2 Available,864570.0312,620675.9773,755314.6236,518957.3803,997114.7817,627887.3435,282811.517,309956.2742,436928.7299,678971.9095,556134.9949,652708.9067,547084.7053,815893.5552,717671.2064,521907.6937,628699.4971,592596.2789,522636.1999,632275.4591,539692.6744,181671.5499,766672.2623,973951.781,447119.7802,445777.1075,703049.2377,648856.7239,774449.5837,1801343.148,686445.6412,371452.4799,1176600.08,472934.2747,981193.2615,693475.538,1026219.052,912554.3445,930349.8765,929815.5669,959529.4817,534814.931,432520.4603,652061.3889,710987.9941,1108735.389,1027213.848,660293.105,946072.2879,843334.7657,745508.7151,563700.2221,981411.8998,718263.4921,709212.8351,436617.2302,878801.564,765192.9578,815694.4631,430385.7093,972946.9303,1900528.583,769603.2678,1597001.064,302140.4574,1152973.384,537891.5655,893792.9219,852939.362,801258.3305,727100.694,606545.1475,527689.2606,780422.1578,565263.3158,760409.6584,529586.5559
204.08671,4.866,Unknown 204,MS2 Available,14286.34564,334864.6523,16046.82618,548381.1575,547769.2224,519328.1721,600768.819,1989811.124,1590537.033,3229774.971,1481620.486,1695955.11,695842.0944,2941940.704,3534272.129,5455480.938,260517.5543,4334564.185,2355165.851,2130916.013,23797.33647,3679076.721,431953.9272,25786.64022,24254.279,15324.86963,24551.02812,69497.09668,2580466.193,3484189.629,2324516.704,3191363.257,2546524.313,14274.36172,1485366.955,25025.23156,14944.87845,29197241.5,4043012.266,20883.35864,19444.02794,26103.99917,23700.37649,5566971.705,489871.0016,24217.42122,533957.4084,305567.7507,805651.174,128230.798,15027.28836,16563.94332,4789724.097,18602.63266,20946.255,15931.87811,19530.30452,24797.53544,734962.6658,1110474.458,3756396.438,3747608.042,2772406.539,14837.41745,25455.2853,21565.12618,25914.18005,25097.37605,24651.94831,25239.45837,220225.0605,151993.7596,62527.39728,1617707.222,649415.1746,4866275.256,14997.75313
218.1023,4.597,Unknown 205,MS2 Available,16054.27061,20732.82642,19900.33465,20422.99087,442139.4321,336814.5924,20154.64342,17456.83218,305483.1935,16866.5143,16772.4513,16136.04831,15965.15982,2310571.447,2805676.319,2006704.809,15961.15368,8166478.975,3569705.323,1030743.574,2898855.599,3456686.254,6207652.045,770510.075,18063.29403,164526.9104,236077.8826,1905372.484,1210914.408,1014698.32,1757053.767,211420.9854,113701.9847,16317.31097,16768.90956,586238.4646,164069.0336,1284476.431,732121.1001,276920.9966,207458.5062,1370179.072,18105.41597,538451.3959,133117.0437,1630327.808,2237886.961,42539.34393,27919.24403,16842.68463,21846.69097,16420.08553,16380.54596,16895.26156,16489.76573,16245.83138,16176.95452,190134.7615,17688.92386,1233091.443,16179.46506,16870.86515,16620.7111,16327.08045,172653.8517,16858.99182,19286.11701,1109058.997,304571.8434,513726.6217,1615012.3,2155775.341,1810050.154,17352.76829,15848.66445,17752.49248,16642.62653
218.10221,5.002,Unknown 206,MS2 Available,14062.50693,6139177.217,5291671.347,9735778.323,5125854.78,4365343.374,4361062.82,2464479.867,6361368.707,1004183.477,13166.52324,13401.69228,13505.26158,17568500.65,29939762.66,18805350.82,13613.20867,4259671.87,4308143.846,17616158.82,19401975.08,21445202.85,2693736.028,4948448.208,14377.28804,13693.42024,13928.55453,15711.88623,15741.48766,14471.94703,16821.31476,14184.27864,16858.04026,12663.68271,13592.10187,17481.54832,13373.35649,135764.7288,16794.79245,15701.69423,14972.13751,887706.5215,13293.28039,195599.7291,87358.0763,17324.79796,75368.64046,14373.45484,276248.3247,127747.6696,14494.33659,15014.61021,1736828.574,13812.34336,236990.586,14488.41732,193321.4548,4778127.549,58484.23099,2104703.879,677093.668,66898.78655,142860.5055,14204.50631,2972370.455,17646.56417,1831308.881,14284811.83,3658603.382,3604511.071,746044.7446,19903.98236,4739090.095,1391671.845,303371.795,1511457.382,13018.38665
218.10231,4.544,Unknown 207,MS2 Available,11337.94598,15542.26934,14847.13365,14745.29613,994111.7554,537128.3116,167955.5137,208415.5104,995415.0293,305166.9847,11361.21493,11359.52902,11167.3766,2310571.447,2805676.319,2006704.809,31199.18764,15954842.07,3569705.323,1985069.602,2417568.308,3456686.254,2411924.847,2028805.25,12542.49908,14828.61252,32253.85322,1905372.484,800205.1709,1099656.093,1498680.293,797994.6573,488799.2275,11098.94149,246093.4527,586238.4646,777347.514,1284476.431,695493.1716,154337.4863,288507.3591,985091.2339,12711.99664,371913.3126,197621.0562,529334.4982,1481009.683,97365.83847,411892.2175,11354.96555,15089.70214,11165.06678,11656.98533,11675.82751,71301.2571,11406.36339,142913.5243,143460.7068,11854.57803,658262.5943,11294.92865,11399.90981,11436.94857,11277.56933,252943.6624,12056.08388,13540.97885,1109058.997,222271.0333,675942.5805,1425413.214,1286541.529,2799082.308,11588.15886,11113.88928,11988.4788,11790.62927
200.09158,3.479,Unknown 208,MS2 Available,18431.37559,18569.00475,20121.13638,21138.61545,18920.5271,19203.78482,18080.09146,1720559.875,2937834.365,1698791.795,18732.33373,19804.35733,18282.78986,3360326.118,3652159.831,3249964.345,19386.3899,189715.4847,44850.00107,1999757.778,2521460.236,2015444.074,160409.229,27070.6584,25236.38656,1429514.531,2113362.317,836255.3565,3588733.764,25105.61945,3811576.519,1198182.667,3140738.423,17432.30743,18828.25052,6135462.178,19193.46221,31098.04473,3711970.248,2723371.342,2157032.095,1229430.87,63469.28554,432849.9923,1862409.148,4618700.254,3820638.812,19739.28277,19551.64421,277030.2995,18184.81186,19053.7186,79510.85914,19971.70886,339386.4715,18389.65696,405679.6573,1894467.15,872048.7136,3427315.024,18395.44708,18017.08768,18476.15979,16719.71026,29199.6828,2442858.842,30850.57039,24009.46574,24051.82359,303299.8162,6659117.483,4087174.713,11584452.2,1459090.113,32392.74318,1532229.781,18564.76911
112.07563,5.058,Unknown 209,MS2 Available,15274.21509,5028662.743,5175640.089,5469865.658,3909735.763,3995107.607,3812217.654,19651.48678,18527.63096,21295.01487,14239.88427,14426.44621,14356.61195,1540932.078,1684585.962,1799700.935,14802.67228,17110.42314,17355.67413,1500930.293,2902802.08,3645881.313,502258.1246,1284382.898,15899.66366,16687.01467,15818.99208,19168.84205,19823.55371,19092.379,19065.61193,14630.5251,20812.37042,14118.78739,14362.84912,20417.38484,15033.21346,17455.39033,21123.63328,20490.03304,20001.72072,18147.31601,15275.39727,17139.35544,21354.36513,21547.77642,28562.095,17895.53826,19413.72727,16735.03267,15356.49019,18946.51173,16607.06039,17700.0276,16029.76222,16281.8979,15295.30466,23780.22331,24660.36281,20814.5439,15141.21515,14660.11308,14826.92232,15071.54243,1984043.945,21431.55956,781948.4773,1574018.733,1677529.269,744681.615,25913.84794,25593.615,25889.45999,15923.88248,14649.16042,17221.33196,14607.52395
408.8054,5.766,Unknown 210,MS2 Available,15646614.17,12070817.11,10735463.86,12927575.9,6892345.766,12625856.7,16640414.59,11984748.41,7951365.709,8327281.8,7861847.752,8387577.032,5087648.462,8693131.267,13862198.65,8239998.655,9215756.661,6739370.138,5222090.962,11065104.68,9879597.889,7076158.269,9443710.086,11339830.66,8976396.975,11347145.16,9296393.884,10294223.95,11016515.02,10949151.27,15340696.97,10079750.68,12246230.85,3097605.004,6640788.455,13499392.02,12076936.67,7773010.598,11473321.6,13704375.81,12533376.36,15280021.19,5353618.762,7049805.727,5580249.371,12527933.15,7849046.458,12777400.57,3789442.473,5531584.459,7902499.875,8239658.038,12434383.32,10927470.87,17398056.01,16288710.26,17721900.38,9955960.421,8735835.347,10352056.79,6701893.273,5882832.529,6806466.075,4502398.844,14795543.6,15401668.86,17995591.72,15159127.9,14490519.28,14871473.81,12183058.77,9888498.897,17183112.79,6029433.706,7843695.867,10989849.9,11521897.11
136.11185,2.658,Unknown 211,MS2 Available,18094.18228,17979.60678,17896.72282,18224.67824,17491.86012,17968.74627,17843.56227,13801.0024,15315.42625,14033.68517,13513.81875,14129.33473,13884.19331,15936.8645,18088.21528,17293.01257,14286.21157,16120.29537,14675.70508,17546.91121,20467.19995,18005.39704,18316.29028,17444.66075,17257.50497,16001.96879,16998.82421,14920.234,14365.71883,14532.94941,15042.62383,15275.53948,14772.76933,16930.06093,15089.96062,15631.96208,15860.3219,15812.9828,14572.44694,14572.02912,15398.91392,14889.94627,16793.21959,15155.24739,15058.30946,15916.15139,16086.10612,16230.50063,14930.91657,14071.40074,15102.79086,14649.00372,14678.05481,15447.43899,14206.28172,15912.03474,13541.49935,14532.99902,14738.15082,14727.24759,15696.44659,15526.3254,14972.02936,15265.32378,20295.95767,15629.5005,21617.58119,19845.3861,21797.38265,18649.54039,15259.56211,16325.3231,15856.30622,16176.43764,16029.5243,14448.23346,19787.64715
162.05477,3.374,Unknown 212,MS2 Available,37109.22698,38196.67102,40478.44607,41023.89484,1101870.104,39503.58032,37118.13612,36380.83982,38197.34603,37195.05083,33239.59652,33541.62739,31214.37038,46033.76819,47896.5216,47921.95034,33925.09038,44337.66616,34714.38285,44823.04688,44995.13718,43305.28696,48588.19955,52536.26216,46695.24145,43431.39005,32774.04478,42876.17554,33408.46815,38593.00592,33585.64256,34655.31946,33311.2365,32477.10121,33911.16182,34857.01619,4731707.98,42907.94835,2417695.7,40200.71665,40510.85845,255310.779,1327617.062,34102.06822,33656.30449,35363.71263,35681.94882,35796.57838,34046.45811,34429.84845,34738.37865,33780.41358,34007.92213,34003.58692,33592.02721,33257.68079,32895.1188,34522.03244,35143.35633,1921024.274,33936.31683,33373.3793,34099.12309,33045.71529,67140.55132,38784.67731,66518.04175,50375.57991,47660.7844,46485.97165,36972.66604,986446.5092,35492.73292,35322.4976,55769.77496,35563.06263,36028.80885
183.03992,3.559,Unknown 213,MS2 Available,46324215.27,98216917.42,104132387.2,118974301.5,98769098.81,97508048.62,95081930.84,215719.3447,71607413.98,195591.1624,627745.5935,173866.5628,278716.2572,180789471,230724990.9,216251547,571714.2467,219916063.7,71248266.61,207141386,209128512.1,194904394.4,290500693.8,343882432.5,278155309.9,2339675.358,19260.13327,25003.64839,19645.07483,25135.91301,20809.18701,20629.39132,229851.3514,17860.99514,2670889.661,20673.30926,19162.31424,239898.7587,20971.73824,22500.23596,419529.992,20173.35176,18644.9213,19212.4375,20392.67692,20649.18561,20851.73004,983507.6684,21336.77014,19917.27581,154856.4578,630095.0291,18624.25859,19574.17215,18750.08885,18371.8267,582984.1883,20730.56779,20129.79135,20505.23107,856071.0462,536105.8724,672298.7546,901880.7593,374678006.3,1175488.412,436311854.6,298872213.1,292642091.9,269138610,22382.26151,20600.05592,239253.5453,242244.8987,34984.45661,21418.40058,28226814.37
183.04005,4.178,Unknown 214,MS2 Available,7207278.954,14335754.75,12893975.35,17126829.35,22367783.9,16416068.36,15526018.85,55592.59893,6735537.958,55923.90036,54004.33746,53139.3686,53750.9843,19490700.26,29173776.02,26052444.87,55323.05807,28321821.72,3983093.937,28828560.34,27827490.41,30605190.51,42730814.03,54159586.56,37517339.75,57239.9316,58410.46918,58329.58401,57349.63215,55398.77545,57424.97521,56075.55639,56514.98726,57545.53808,55708.74852,57961.02059,58361.35253,62699.88874,54706.34987,56503.39702,56059.12499,57002.67404,56032.84888,58232.56702,55393.56179,56961.05857,57641.84641,57049.06274,54857.87905,54894.10474,57999.10249,54316.44904,55362.72935,58031.58079,55661.81718,56764.06974,60372.5535,55827.96988,55171.65828,58174.51328,56417.51279,55575.09535,55613.95717,55744.5925,101982454.3,55718.99048,89947702.38,73678299.41,59399311.54,40190330.46,57819.12231,56990.77663,60786.58485,68404.9987,52528.79727,57067.60814,3764408.05
125.09603,0.87,Unknown 215,MS2 Available,18557.65173,18441.17168,18786.86062,18007.84567,18839.29067,17018.36003,18809.1279,18348.12647,17688.99144,17557.42559,18146.49038,17559.15167,17706.624,18149.72819,18017.31952,18008.76063,18400.9661,18488.29367,17793.97661,16753.18684,16972.09198,18447.49738,18518.31098,18672.11829,18194.47359,156122.1699,18672.45337,188465.3727,157997.7579,18736.37155,17912.85532,18785.56562,18606.74421,17968.07668,19784.80973,19673.29561,17884.21153,168776.2016,17410.09811,384615.5706,185368.0763,18503.80417,18408.14256,18640.5516,19401.86105,19424.86472,179356.1277,18688.9208,19845.28773,18696.62988,181304.7626,211900.312,18071.40424,18254.25748,18163.65409,174910.2985,18877.40925,18107.19522,19195.50341,18114.06321,18775.76454,18368.25677,18720.03524,19567.6128,17934.58668,17981.01486,18174.54801,19661.88995,19279.31828,21281.66224,18711.0837,19019.52523,19100.30904,18374.30544,19540.14036,17855.30472,164397.8681
232.11766,5.142,Unknown 216,MS2 Available,11239.01561,26222.38274,24797.70616,1825623.351,81985.27075,23593.10226,23819.85854,172431458.7,133606054.6,186675217.1,11121.80102,11092.32639,11072.56882,6581591.238,4318923.821,6054554.455,11233.12433,1560096.42,1725206.074,3315000.281,1096872.229,1184614.493,1305723.691,720251.7899,12185.931,11732.79455,12112.63984,11465.35081,11886.81532,11613.51635,524602.4739,11867.68933,12251.91741,11240.30415,113246.5631,1365873.962,11950.9164,13750.26094,12263.49662,609845.5329,11722.98985,1029285.534,1133421.051,5180851.727,175095053.7,316821285.6,475674175.2,145501312.6,162954168.6,80481785.39,12180.61063,11709.84631,11087959.99,12185.01769,1742578.762,12094.5973,4930909.425,393602319.5,414286064.4,271918391.6,18370728.66,7735433.309,26146156.33,176948.2399,4415655.813,12106.53021,2017575.867,8995551.301,12014224.63,16448058.13,429749770.1,456204521.1,131522307.9,51561470.3,32857445.13,89162067.2,11962.96494
232.11767,5.058,Unknown 217,MS2 Available,14764.41535,691961.0775,1084746.496,1825623.351,585311.6013,610953.1809,309665.0636,192585681.6,131841817.6,204730033.7,13764.60687,13944.94202,13877.43859,8214104.769,4318923.821,15250396.48,14057.75918,1560096.42,1787945.365,3315000.281,2602710.526,1184614.493,1244403.453,947485.0027,15368.98864,16130.06064,15291.0096,18529.05332,19161.913,18455.14234,118855.0639,14142.20948,20117.72648,13647.55178,13883.46758,19735.92413,14531.45751,16872.79061,20418.60048,19806.14759,19334.13342,380233.3638,853827.2472,4970166.729,110914559.7,219613757.9,561692307,125795940.8,177381438.9,102169563.6,14843.9444,18314.1436,8415761.748,17109.26274,712223.1187,15738.46524,2330396.272,323156474.5,385942619.3,257253323.3,12026864.56,8060672.486,26146156.33,14568.50719,4098084.167,20716.24925,2017575.867,8995551.301,8008246.388,8726662.203,372824426.6,394038609.3,57555211.84,56367385.93,12802542.92,94587209.05,14119.97602
214.10738,3.556,Unknown 218,MS2 Available,11545.04921,11765.12133,12594.52639,12619.65555,12371.08919,11923.35776,11844.19243,4048400.433,2266656.05,3885301.192,12385.6355,13203.99422,11919.78874,1632113.842,1763339.362,1447787.231,12618.39894,765654.0924,566224.1938,887005.3531,1282764.488,635045.7073,17202.99119,15767.23833,14889.27539,15851.42867,11636.46236,14122.91167,11382.20039,15186.45283,12572.35959,12463.7318,12414.55629,10791.14016,11454.01079,12490.26586,11364.09806,14938.36577,12670.56874,11948.09106,12976.11822,12188.20478,185637.8214,518229.0509,431353.3367,1225996.42,1900439.66,2348328.114,2206911.188,1618759.296,10535.51313,11024.7034,650030.5398,11094.94518,11328.30702,11099.77105,11318.18768,2577872.975,1486906.605,676806.8304,1222638.47,832799.0781,1342750.047,10101.77032,771201.1049,199234.8393,697296.745,1061410.216,919316.5312,1256585.252,3012254.995,2870433.522,2920155.646,2720292.242,21136.68201,3874253.669,11002.17884
