m/z,RT [min],Name,model_metabolite,mass_difference,Tags,Formula,Foston_In_1-B_Met_LC_HILIC_Neg (F33),Foston_In_1-C_Met_LC_HILIC_Neg (F34),Foston_In_1-D_Met_LC_HILIC_Neg (F35),Foston_In_1-E_Met_LC_HILIC_Neg (F36),Foston_In_1-F_Met_LC_HILIC_Neg (F37),Foston_In_1-G_Met_LC_HILIC_Neg (F38),Foston_In_1-H_Met_LC_HILIC_Neg (F39),Foston_In_1-I_Met_LC_HILIC_Neg (F40),Foston_In_1-J_Met_LC_HILIC_Neg (F41),Foston_In_1-K_Met_LC_HILIC_Neg (F42),Foston_In_1-L_Met_LC_HILIC_Neg (F43),Foston_In_4-A_Met_LC_HILIC_Neg (F44),Foston_In_4-B_Met_LC_HILIC_Neg (F45),Foston_In_4-C_Met_LC_HILIC_Neg (F46),Foston_In_4-D_Met_LC_HILIC_Neg (F47),Foston_In_4-E_Met_LC_HILIC_Neg (F48),Foston_In_4-F_Met_LC_HILIC_Neg (F49),Foston_In_4-G_Met_LC_HILIC_Neg (F50),Foston_In_4-H_Met_LC_HILIC_Neg (F51),Foston_In_4-I_Met_LC_HILIC_Neg (F52),Foston_In_4-J_Met_LC_HILIC_Neg (F53),Foston_In_4-K_Met_LC_HILIC_Neg (F54),Foston_In_4-L_Met_LC_HILIC_Neg (F55)
108.99593,1.0490000000000002,Methyl mesylate,Ethanesulfonate C2H5O3S,0.0005599999999930105,Not in Internal DB. MS/MS available but no DB to match. MS/MS makes sense for this metabolite,C2 H6 O3 S,2826515.435,2866260.722,2791198.845,3176578.0960000004,3251156.474,3402764.92,3088828.028,3275268.278,3229461.378,3433967.2139999997,3347960.2189999996,3492304.441,130039.8662,3533353.5760000004,4094324.238,3401843.417,3741273.546,3765518.099,3921126.6089999997,4628259.798,3352634.729,2993580.025,4268799.51
129.12787,0.8059999999999999,Possible Fatty Acid,N4 Acetylaminobutanal C6H11NO2,0.0488900000000001,Not in Internal DB. MS/MS available but no DB to match. MS/MS makes sense for this metabolite,C8 H18 O,3148257.332,2214838.8619999997,2609737.42,3356142.385,2863913.9669999997,2195529.611,2028046.958,1508486.593,1907237.79,2097743.617,2419156.188,2283532.491,6448.363411,2033428.175,2433816.711,3007060.873,3132940.248,2692944.3219999997,5138854.978,3249844.889,2877013.522,2978456.3710000003,3051701.913
401.12904,5.432,,UDP C9H11N2O12P2,0.14866999999998143,MS2 available,,488189668.8,516994169.0,744771230.7,755459697.8,675476198.1,692064732.1,479145813.0,611887821.0,835571032.4,737724030.1,764306836.3,302472952.6,45096.482619999995,231533555.4,408384118.3,334583108.4,334184355.6,211341855.6,229177305.8,161286566.6,494378704.0,735347291.8,470326454.4
141.06628999999998,4.849,,"Cis,cis-Muconate",0.04622999999995159,MS2 available,,259239033.4,259660454.5,598591204.5,660976396.2,582484985.8,602378600.5,556065420.6,669751886.3,913501297.0,1013119501.0,1085883418.0,320494890.9,759866.9087,297543311.8,576210854.5,566581635.2,572491313.9,526530369.9,498650948.6,412405895.1,967452578.8,1190141119.0,1016778462.0
439.08390999999995,5.439,,Folate,0.041220000000009804,MS2 available,,87568278.03,278697908.7,184401230.2,219132964.1,151273678.3,210061539.9,93130272.2,142413865.9,115927300.6,222010604.2,178471044.9,219409256.2,9933.721270999999,126103750.8,263756164.1,209919798.3,75808756.4,76929126.51,62384063.7,47898979.89,250411774.7,682673441.7,110741221.1
156.99018,5.771,,(S)-Dihydroorotate,0.03530000000000655,MS2 available,,993151662.4,1024802122.0,1027172087.0,1013062371.0,969753839.1,979671044.1,1000125245.0,1060932703.0,946378208.3,919819349.7,938268034.5,1047873385.0,16931888.86,1007059622.0,1003229061.0,1047392838.0,1009182881.0,918071298.9,872323873.0,748611548.4,985554087.1,1001222029.0,959512625.7
194.9459,5.352,,D-Fructuronate,0.1047500000000241,MS2 available,,90297446.28,99241333.58,90424151.29,65059849.26,66605503.55,38408489.19,60729256.34,77339622.54,51248142.36,80212573.26,82341801.12,183888818.0,31075.529189999997,199259594.3,217871303.8,296148770.8,193883638.2,233370055.0,178715273.0,183221716.0,147898841.8,140234832.0,177665946.2
267.07225,4.821000000000001,,S-Ribosyl-L-homocysteine,0.005410000000040327,MS2 available,,54132950.31,62886970.2,98521805.93,98642645.93,98692362.78,117788847.5,116821560.7,119125080.6,169647698.9,204633510.2,213962191.9,101698218.1,8667.106604999999,81566589.79,77780014.19,77786153.42,71679836.45,66580673.52,64458095.22,56082866.11,189137413.9,259776432.3,223412478.1
157.06103000000002,5.059,,2-Isopropylmaleate,0.009669999999999845,MS2 available,,85757882.57,94783498.16,270252878.5,309623113.6,255775555.2,109430171.7,99646235.98,113152363.4,207010441.2,176481637.4,206481902.0,258503571.0,663138.5397,205938864.9,278316585.7,282351985.8,273000896.2,197927433.5,187431015.1,170511101.2,193790838.8,255623249.0,227621846.8
226.97822000000002,0.7090000000000001,,Deoxycytidine,0.11238999999997645,MS2 available,,120006583.8,145556532.8,92575402.24,101884356.9,88182958.04,162910786.9,157515711.6,143241045.1,138060204.2,89834085.99,118791566.8,154621562.6,8634.508456,119944101.3,131589658.4,126417267.3,145046122.3,111272644.1,97661998.87,88309462.74,90439331.51,119619215.0,94907984.51
96.96835,5.377000000000001,,Phosphate,0.0019899999999921647,MS2 available,,117302015.4,90561964.02,228475148.2,203162884.1,112541050.3,42851371.75,84695008.83,106872471.1,150094523.9,71427711.73,134797146.0,135150676.1,16002.134059999998,224928266.4,233572866.4,367496415.8,318903255.5,214500641.6,317663125.9,184602576.6,305489238.6,173732422.8,229945028.6
267.07227,4.94,,S-Ribosyl-L-homocysteine,0.005390000000033979,MS2 available,,39742853.49,46451609.93,84922316.42,69154149.35,71291371.11,71285749.17,72285014.44,78627768.31,100754159.4,133389546.9,114593739.8,63019234.41,16149.676419999998,49238711.84,49539712.71,44159456.5,45965054.6,43149438.47,43823695.13,37732932.5,116901880.9,143067951.8,112554029.0
203.01927,5.3389999999999995,,Methylisocitrate,0.0015499999999804004,MS2 available,,66551.5557,163908.7655,529767.0266,472508.0721,420797.0628,9324639.603,1903363.5580000002,156038279.7,355826.6335,73880726.27,12299691.19,63807.49034,6880.765281,26674.65445,27427.219760000004,28043.532089999997,141569.5987,21001.66569,21837.744430000002,18637.584130000003,76459398.98,99419131.22,94228229.42
245.11423,4.803,,Uridine,0.036689999999993006,MS2 available,,4488376.237,5215072.318,83784557.97,108291250.1,43427369.17,2814182.7,2426078.844,1960307.0980000002,11418823.45,6091267.681,6235878.203,4627379.57,8581.368356,4284702.525,36636083.8,45169955.17,39166364.99,3169424.0760000004,2962624.4069999997,2237559.764,6226670.65,10111317.91,5977390.418
194.9272,5.388,,D-Fructuronate,0.1234500000000196,MS2 available,,33499571.58,24010549.42,59244694.19,54143599.08,37903797.36,28762215.28,33280700.69,34310589.81,40572204.71,43135674.25,46194211.77,36697666.57,380561.9171,41202986.58,52970785.59,50364918.2,50465662.26,65110308.88,72606677.12,59790997.0,69524525.82,41686728.66,53706741.06
733.5011099999999,0.951,,"Phosphatidylserine (dihexadecanoyl, n-C16:0)",0.010629999999991924,MS2 available,,385838.141,967594.823,12585260.5,42936816.05,35400501.25,293699.2497,327746.1629,1370719.0680000002,12268013.34,714489.8806,15980373.39,284980.4269,4957.843496,11449.05746,108766.1427,648843.564,643427.2233,644667.2603,210385.5,58956.570320000006,414291.9712,66111.31486,56750.10056
269.2488,0.919,,Inosine,0.1600300000000061,MS2 available,,3557930.375,4242011.101,2161608.422,2960576.9639999997,2326191.326,7889753.177,16890825.32,19123882.25,12176921.69,11353279.47,9938473.613,40818975.32,247215.0135,24300611.59,29940634.51,19438477.55,27510976.4,29263653.4,12400766.82,14586766.87,8746516.629,17700278.05,9314755.258
194.92705,5.3020000000000005,,D-Fructuronate,0.12360000000001037,MS2 available,,36968849.84,42221780.13,61480506.31,53898843.87,54852627.61,23460122.47,49175235.84,27690887.38,52694490.01,36538717.81,51435969.6,48395586.84,9376.516971,54203488.0,48422873.06,51484148.24,64726037.97,61983346.88,75186682.13,77873337.18,73589382.89,47118642.86,64244693.77
98.02434000000001,2.8539999999999996,,Phosphate,1.0540000000000163,MS2 available,,594477408.1,575128061.5,469848309.0,552465222.2,634991766.6,474345429.2,515304995.8,422630404.5,496021598.9,313739858.1,301859153.7,626814337.6,13979820.01,593192422.2,514956304.2,589621730.4,639886556.0,618498425.5,571514256.4,604384234.1,335348860.1,285816823.8,322767560.2
683.22358,5.433,,3-Octaprenyl-4-hydroxybenzoate,1.6983599999999797,MS2 available,,29312056.17,33173642.15,53187359.63,56751358.84,47311110.33,50399123.6,23911528.4,39103189.04,66545460.64,51475558.21,48182064.62,9504054.553,7091.483479,6348441.406,18072418.74,10709486.23,11391310.45,4913659.286,5945441.927999999,3594079.475,27767001.93,53697845.13,23700500.71
165.03981000000002,4.544,,L-Methionine Sulfoxide,0.006149999999990996,MS2 available,,22589125.53,29679208.09,121320187.9,149023911.7,115272469.9,1119539.015,532134.6136,709888.4123,3039391.482,2005669.0469999998,3987462.445,350816.641,15593.75542,288964.424,150141.7319,201819.6894,153970.0898,63021.73265,97559.9644,46387.24104,1330317.513,1260673.628,1026073.36
277.08605,4.765,,S-(2-Methylpropanoyl)-dihydrolipoamide,0.03097000000002481,MS2 available,,65350024.34,65337626.45,42580310.45,41494210.64,30548598.57,25508133.38,25195558.2,29325056.61,9772793.93,8986543.197999999,8054801.765,63636733.73,6561.062131000001,63388096.61,41486297.89,39117856.84,44927424.0,27507775.28,24379069.29,18629026.95,26632889.08,34071288.27,23781227.46
114.05556999999999,4.62,,1-Pyrroline-2-carboxylate,0.00011000000000649379,MS2 available,,16377683.96,20860443.18,21904821.05,25719939.61,13660325.21,26624279.5,16567847.6,20401890.36,114522647.2,97979104.07,113171697.3,10564224.44,13648.382280000002,8705309.821,78342099.44,80889195.33,69413782.24,16505103.76,16527554.0,10506267.32,68296935.98,84094344.61,56188798.95
439.07729000000006,5.409,,Folate,0.04783999999989419,MS2 available,,5203416.86,6659404.155,5553851.403,78390660.23,7967890.132,55133173.2,1723866.1369999999,41416128.29,7957954.068,6967758.842999999,6696452.137999999,7527484.802,12449.25173,25241067.27,8265918.981000001,45574037.39,3458960.4,23843934.47,39357784.03,17175272.21,53462866.37,4860175.002,61049370.4
245.11425,4.901,,Uridine,0.036709999999999354,MS2 available,,2212608.852,2757382.9889999996,50638708.14,58457568.12,25429158.27,1289377.058,1422344.731,1247873.9109999998,5569597.279,3131716.3389999997,3043836.474,1739147.825,6531.24812,1606427.85,20668123.13,19865332.48,18244101.3,1158901.818,1045639.235,696225.0317,3045222.0,4005540.166,2720435.9
188.05595,4.723,,4-Hydroxy-2-ketopimelate,0.02276000000000522,MS2 available,,36776006.63,34194768.77,5991014.092999999,5790020.117000001,5032153.8780000005,23705880.21,9691611.384,21408874.96,43364407.88,34445549.56,46635951.73,3341254.107,6646.004439,2745625.535,3577775.708,5674187.738,4205161.124,10798552.68,6689633.841,5779467.753,34201512.33,39820287.64,30498588.74
259.13003,4.651,,D-Glucosamine 1-phosphate,0.0835999999999899,MS2 available,,86843445.99,78741444.42,73360014.6,71288385.68,45549150.39,43108219.32,11956252.82,19317611.27,94372196.21,76489848.97,83964561.8,33693673.29,9301.702969,30284680.93,75957225.31,96124816.44,84894663.64,27792141.1,31073607.27,20213235.08,99344932.9,118909385.8,70168240.02
299.22209,0.643,,N-Acetyl-D-mannosamine 6-phosphate,1.8341800000000603,MS2 available,,6181855.918,6785353.836,306564.6659,262823.5825,318046.9186,30670343.7,39650257.56,32709567.78,819871.5227,433254.5755,59027.11865,1381824.94,6655.895268,1295359.855,722672.1343,511684.1946,395124.1818,3326208.6560000004,2287989.56,2453047.8880000003,5199593.136,3297857.816,4569064.656
352.94338,5.77,,6-hydroxymethyl-dihydropterin pyrophosphate,0.051080000000013115,MS2 available,,80417410.52,86136759.18,83451900.07,85781315.18,78137818.36,78656023.02,81886207.78,89984179.36,78845919.72,69383399.78,69764301.61,89553968.88,16470.20504,81179199.84,79092399.0,87452449.76,84028775.64,74208129.02,66492146.68,55658005.64,81009338.68,81820480.81,71939148.33
129.05523,2.35,,4-Methyl-2-oxopentanoate,0.0004900000000134241,MS2 available,,70666265.58,87184052.38,137969289.5,109630829.7,122907859.3,167144940.8,75880741.58,95885921.33,100504965.7,167588568.2,125427253.1,35521991.97,11104249.48,36303567.15,59582278.53,65329043.42,54868323.29,120898671.0,120648751.1,100815177.4,290710813.1,383727208.7,314790966.7
146.0816,4.295,,6-Amino-2-oxohexanoate,0.0002899999999783631,MS2 available,,59177434.63,69798042.38,7508284.595,5779964.241,7472645.1729999995,385713.5319,324305.2569,401114.5675,18865.36511,37962.42635,27997.203510000003,14394.284109999999,12461.2087,16417.61344,165161.8388,103313.0314,82944.0041,82255.31976,66408.29957,30002.25625,221382.6926,152044.9485,160717.175
145.0135,4.79,,2-Oxoglutarate,0.0014700000000118507,MS2 available,,48881201.25,49486142.12,42390530.99,42051612.24,42803862.52,35423280.63,38387578.22,32658235.48,30280239.95,23418146.37,24818117.54,47243517.44,96938.5739,45805917.82,39178202.61,46972404.22,48157567.21,46554462.99,44609034.4,43426274.18,24737208.56,23858592.39,26139798.36
277.08608,4.8660000000000005,,S-(2-Methylpropanoyl)-dihydrolipoamide,0.03094000000004371,MS2 available,,26013501.06,28108556.56,19699367.4,18471407.64,13097116.33,10436501.44,10267918.25,11636927.85,3900297.892,3651709.519,3092667.374,27773712.81,6485.0454,27524031.06,16514910.17,16299372.56,16463230.07,9404140.852,9775342.638,6413487.53,10541785.46,15850917.45,10860642.76
231.09846000000002,4.961,,Gamma-glutamyl-gamma aminobutyric acid,0.00018999999997504347,MS2 available,,2597291.277,1988719.144,18087003.34,26349540.41,5791557.002,1047851.808,506584.5732,3181525.82,3628526.1289999997,587188.0389,901486.3235,5493727.128,7269.167201,5391680.453,37816305.74,38108415.39,40685546.7,1881710.76,2951073.582,1408257.769,2492805.997,2498860.01,951396.9167
759.51716,0.948,,Coenzyme A,3.568939999999998,MS2 available,,48708.97071,101867.0415,4472614.842,17979617.15,26077488.15,25809.10626,50313.65307,37402.32919,11517580.19,882167.9552,17319140.76,42278.87393,6185.82481,38753.00429,41790.193269999996,39795.235660000006,39225.44305,29211.91955,34976.25602,27822.9239,22784.892480000002,39442.498810000005,40701.1319
188.05598,4.838,,4-Hydroxy-2-ketopimelate,0.022790000000014743,MS2 available,,23512610.89,22117036.47,5469325.472999999,4329543.927,4660506.02,9289394.44,6222215.164,8763724.096,18873847.92,17106911.91,20821543.95,2827693.153,63862.97205,1713511.179,1395728.3930000002,2878933.877,3347758.167,6122168.223999999,3767469.11,5127869.402,11682870.27,20469098.95,10675546.12
254.96797,5.771,,L-ascorbate-6-phosphate,0.02390000000002601,MS2 available,,57818102.97,61021809.54,59896384.96,60597140.5,55967898.39,55583985.13,57316657.53,62335819.22,54931471.23,50508780.38,51523478.36,62410860.7,18532.11948,58167413.06,57774881.04,62071052.68,59718531.81,53076335.53,48384646.51,39811654.86,56885961.65,58067296.15,53012511.64
203.01942,4.724,,Methylisocitrate,0.0013999999999896318,MS2 available,,113189.9742,368656.2062,839992.4035,813731.8589,951739.2886,8288040.781,78632.93788,994533.583,1590208.249,21137809.97,31333279.68,62763.948220000006,8624.957081999999,68915.09021000001,112092.8502,16303.390309999999,31371.617410000003,68137.0774,57268.91615,33235.38357,18106466.93,13644432.08,16621242.67
639.10752,5.848,,2-Octaprenylphenol,0.5648499999999785,MS2 available,,12819071.54,11579737.61,10450715.92,10361795.88,10352452.26,19802843.74,13715627.03,18933382.94,21333987.14,13912536.11,16241359.69,24129978.38,24385.37138,18346050.09,14606438.74,16605618.9,15390915.22,21186018.61,13163451.35,11688205.11,12691644.52,14141187.8,10944720.71
115.03961000000001,2.638,,3-Methyl-2-oxobutanoate,0.0004599999999896909,MS2 available,,166577128.2,162547340.3,293342197.3,281331960.8,206044464.2,222527826.1,161834433.2,234126204.3,178512771.7,224439673.3,210752770.2,77441357.4,11420147.56,77478725.73,183983040.8,211063929.3,147369663.1,131901333.2,132288441.2,112664684.0,282605256.4,309690683.8,200239837.9
450.92167,5.77,,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate,0.8770700000000033,MS2 available,,36646228.64,38902628.27,37838392.1,40066814.33,34103207.39,34264047.03,36494882.28,42348984.2,36006786.88,29819376.59,30518671.15,41530056.37,14418.720480000002,36638786.04,34869399.27,39467305.42,37170301.41,33864177.34,28367083.19,23145898.22,35674482.38,36760336.42,31012190.27
275.12515,4.801,,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate",0.8559500000000071,MS2 available,,23232879.48,27507877.49,4272275.988,4278506.86,3009324.249,13775.31202,36376.54395,29049.4129,24394.759019999998,22639.300769999998,30429.411160000003,10717.006790000001,6468.557487,9893.005892000001,52288.009560000006,34298.409380000005,47778.207480000005,15052.85405,12477.927029999999,11908.04159,19379.41035,29837.917960000002,22760.03524
158.98815,5.771,,3-Oxoadipate,0.04247000000000867,MS2 available,,74144581.9,76198098.13,77427485.02,75398659.8,73604308.1,72993757.17,74571417.09,79055540.5,69795127.85,68815746.74,70191328.45,78128987.64,430799.9123,75986685.59,74831077.89,78151833.88,75227969.19,68481047.38,64881397.42,55803541.62,74163603.98,75564108.26,72067590.79
295.26354,0.904,,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,0.7218500000000176,MS2 available,,305375.273,464668.12100000004,816797.0868,672519.2994,394648.476,3738724.307,2599962.813,6561810.449,5342137.067,3389320.732,5095284.549,8652724.945,5220.741909,6787696.9629999995,6823691.445,7566457.237000001,6856381.089,16107533.43,9324749.896,11310810.77,2994906.0110000004,6548251.864,4649137.008
185.00868,4.571000000000001,,4-Carboxymuconolactone,0.0012100000000145883,MS2 available,,189640.7866,91568.19782,799575.0734,764774.8793,666823.5661,3621439.077,2069742.6430000002,9534908.857,462267.3576,21179598.7,4336546.563,30458.210430000003,8785.018454000001,147364.6347,537376.6371,79359.64832000001,46809.37552,48744.0295,177094.792,99033.60289,26378783.79,27755420.02,31953455.49
440.07952,5.415,,Folate,0.0536099999999351,MS2 available,,11450543.49,8407073.333999999,20296148.28,15963573.38,16322888.26,11446283.63,11421025.24,11903169.55,18527052.56,16627262.37,21766729.33,8303685.583,8074.437531999999,6151572.667,13159018.67,11782618.39,13370209.41,8694306.504,9819015.336000001,6464779.328,20991787.09,21446045.42,15924209.73
111.04473,4.631,,Cytosine,0.0014699999999976399,MS2 available,,4481579.173,4329387.915,21926655.99,26113352.73,19132923.85,197929.1136,15674.02502,34440.56858,357354.1991,77289.69103999999,115146.3636,8727.49242,6947.101976000001,8212.218262,288973.6954,229087.0715,227762.3879,13758.738280000001,11623.5033,8513.41107,139124.5061,84313.68999,61319.78419
285.20696,0.65,,Xanthosine,0.12328000000002248,MS2 available,,563322.3910000001,511973.29299999995,192149.5778,195323.7509,238163.6223,19608326.35,18713280.65,23929046.7,2224722.799,2931020.916,2721547.285,966229.0585,11471.210809999999,874895.2283,1775448.535,1177834.701,1791293.19,1899091.3190000001,1628950.134,1812179.9630000002,3764271.6969999997,3974453.3710000003,3830490.748
339.19822,0.635,,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide,2.1420200000000023,MS2 available,,16479697.72,15226697.96,26227433.79,21284605.52,28103190.59,7144928.018999999,11704069.23,8576108.887,12163851.0,11125924.35,12917532.52,8797618.39,8513434.277,7687363.381,8688296.538999999,16051429.56,5056552.733,12822904.72,8790732.684,8619083.308,5220668.575,12427847.66,12126740.63
265.1481,0.611,,Thiamin,0.0363399999999956,MS2 available,,15238545.5,12200181.97,14701816.93,15280496.42,15455794.33,17810666.39,22366643.97,16020522.73,13251268.23,10764481.86,14151389.31,17106798.03,832162.942,10779882.49,11628240.34,43376491.05,14774577.71,14212644.6,21937502.29,10956406.58,7976796.965,25204177.1,9855578.005
695.3107,0.802,,"Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)",2.787499999999909,MS2 available,,2934222.561,2782182.852,1710352.81,2966648.318,5852123.576,4707963.787,12979903.41,2390358.179,3506588.526,4572816.052,4149176.9310000003,8794563.667000001,5446.552918,3260834.2860000003,4607204.081,3793867.8,6070294.328,2378100.3030000003,3035361.5130000003,2784127.0730000003,3662645.825,10772457.93,3628877.435
292.92335,5.351,,5-amino-1-(5-phospho-D-ribosyl)imidazole,1.1263099999999895,MS2 available,,4567492.551,4719289.967,4985897.3610000005,3145625.353,2817163.796,1283194.4479999999,2398282.491,4031709.043,1890847.321,4087628.785,4190367.687,11920040.68,6126.366021,13602795.16,14664878.19,16789100.05,12294459.48,12147707.17,11689489.82,8638534.564,8785498.052000001,8710940.102,13134419.95
147.06566,2.06,,(R)-Pantoate,0.0006199999999978445,MS2 available,,229080355.8,242107621.0,41193764.82,76067973.11,62407539.41,7489084.688999999,16312237.35,7547420.047,7055338.984,3242866.35,5409813.94,11965496.28,110090.8388,11095168.85,6249796.401000001,6153261.802,5552366.169,5248844.754,4634028.585,4114840.373,820329.1181,2875463.814,2169556.113
