Line Name,Measurement Type,Time,Value,Units,,,,
WT-G-R1,PD630_LPD16125,14,47,counts,,,,
WT-G-R1,PD630_LPD01913,14,31,counts,,,,
WT-G-R1,PD630_LPD07656,14,24,counts,,,,
WT-G-R1,PD630_LPD06001,14,48,counts,,,,
WT-G-R1,PD630_LPD00996,14,2554,counts,,,,
WT-G-R1,PD630_LPD05589,14,50,counts,,,,
WT-G-R1,PD630_LPD16068,14,188,counts,,,,
WT-G-R1,PD630_LPD06625,14,119,counts,,,,
WT-G-R1,PD630_LPD06462,14,11,counts,,,,
WT-G-R1,PD630_LPD05578,14,216,counts,,,,
WT-G-R1,PD630_LPD00505,14,623,counts,,,,
WT-G-R1,PD630_LPD02932,14,3108,counts,,,,
WT-G-R1,PD630_LPD02963,14,149,counts,,,,
WT-G-R1,PD630_LPD07627,14,35,counts,,,,
WT-G-R1,PD630_LPD01569,14,5,counts,,,,
WT-G-R1,PD630_LPD00733,14,2260,counts,,,,
WT-G-R1,PD630_LPD07907,14,66,counts,,,,
WT-G-R1,PD630_LPD13018,14,255,counts,,,,
WT-G-R1,PD630_LPD04726,14,6,counts,,,,
WT-G-R1,PD630_LPD07650,14,134,counts,,,,
WT-G-R1,PD630_LPD06326,14,132,counts,,,,
WT-G-R1,PD630_LPD01398,14,6,counts,,,,
WT-G-R1,PD630_LPD01664,14,360,counts,,,,
WT-G-R1,PD630_LPD00885,14,53,counts,,,,
WT-G-R1,PD630_LPD05416,14,33,counts,,,,
WT-G-R1,PD630_LPD00683,14,27,counts,,,,
WT-G-R1,PD630_LPD07384,14,220,counts,,,,
WT-G-R1,PD630_LPD00473,14,4710,counts,,,,
WT-G-R1,PD630_LPD06714,14,22,counts,,,,
WT-G-R1,PD630_LPD04461,14,47,counts,,,,
WT-G-R1,PD630_LPD04832,14,42,counts,,,,
WT-G-R1,PD630_LPD05672,14,95,counts,,,,
WT-G-R1,PD630_LPD05259,14,6406,counts,,,,
WT-G-R1,PD630_LPD07129,14,85,counts,,,,
WT-G-R1,PD630_LPD03712,14,6,counts,,,,
WT-G-R1,PD630_LPD13017,14,424,counts,,,,
WT-G-R1,PD630_LPD06479,14,67,counts,,,,
WT-G-R1,PD630_LPD05002,14,911,counts,,,,
WT-G-R1,PD630_LPD13016,14,3,counts,,,,
WT-G-R1,PD630_LPD07008,14,35,counts,,,,
WT-G-R1,PD630_LPD12003,14,609,counts,,,,
WT-G-R1,PD630_LPD03638,14,7,counts,,,,
WT-G-R1,PD630_LPD00922,14,9,counts,,,,
WT-G-R1,PD630_LPD06107,14,49,counts,,,,
WT-G-R1,PD630_LPD01129,14,371,counts,,,,
WT-G-R1,PD630_LPD09176,14,176,counts,,,,
WT-G-R1,PD630_LPD01016,14,47,counts,,,,
WT-G-R1,PD630_LPD03252,14,76,counts,,,,
WT-G-R1,PD630_LPD07976,14,49,counts,,,,
WT-G-R1,PD630_LPD05212,14,327,counts,,,,
WT-G-R1,PD630_LPD04777,14,6,counts,,,,
WT-G-R1,PD630_LPD09147,14,261,counts,,,,
WT-G-R1,PD630_LPD03355,14,221,counts,,,,
WT-G-R1,PD630_LPD07859,14,26,counts,,,,
WT-G-R1,PD630_LPD04200,14,1,counts,,,,
WT-G-R1,PD630_LPD07881,14,21,counts,,,,
WT-G-R1,PD630_LPD02475,14,6,counts,,,,
WT-G-R1,PD630_LPD05898,14,14,counts,,,,
WT-G-R1,PD630_LPD03908,14,588,counts,,,,
WT-G-R1,PD630_LPD06480,14,133,counts,,,,
WT-G-R1,PD630_LPD06405,14,11,counts,,,,
WT-G-R1,PD630_LPD06030,14,6,counts,,,,
WT-G-R1,PD630_LPD07522,14,200,counts,,,,
WT-G-R1,PD630_LPD01064,14,28,counts,,,,
WT-G-R1,PD630_LPD07629,14,3,counts,,,,
WT-G-R1,PD630_LPD00427,14,1067,counts,,,,
WT-G-R1,PD630_LPD00782,14,1409,counts,,,,
WT-G-R1,PD630_LPD07385,14,370,counts,,,,
WT-G-R1,PD630_LPD05335,14,49,counts,,,,
WT-G-R1,PD630_LPD06969,14,652,counts,,,,
WT-G-R1,PD630_LPD13111,14,14,counts,,,,
WT-G-R1,PD630_LPD00897,14,180,counts,,,,
WT-G-R1,PD630_LPD01397,14,29,counts,,,,
WT-G-R1,PD630_LPD04874,14,24,counts,,,,
WT-G-R1,PD630_LPD07165,14,14,counts,,,,
WT-G-R1,PD630_LPD16166,14,2,counts,,,,
WT-G-R1,PD630_LPD16190,14,15,counts,,,,
WT-G-R1,PD630_LPD04904,14,39,counts,,,,
WT-G-R1,PD630_LPD02739,14,2064,counts,,,,
WT-G-R1,PD630_LPD04235,14,8,counts,,,,
WT-G-R1,PD630_LPD01194,14,70,counts,,,,
WT-G-R1,PD630_LPD06455,14,1165,counts,,,,
WT-G-R1,PD630_LPD03140,14,143,counts,,,,
WT-G-R1,PD630_LPD01914,14,67,counts,,,,
WT-G-R1,PD630_LPD07380,14,52,counts,,,,
WT-G-R1,PD630_LPD06012,14,1319,counts,,,,
WT-G-R1,PD630_LPD02305,14,260,counts,,,,
WT-G-R1,PD630_LPD02435,14,6,counts,,,,
WT-G-R1,PD630_LPD00849,14,874,counts,,,,
WT-G-R1,PD630_LPD03841,14,129,counts,,,,
WT-G-R1,PD630_LPD06039,14,99,counts,,,,
WT-G-R1,PD630_LPD06760,14,13,counts,,,,
WT-G-R1,PD630_LPD07007,14,27,counts,,,,
WT-G-R1,PD630_LPD16003,14,14,counts,,,,
WT-G-R1,PD630_LPD05369,14,654,counts,,,,
WT-G-R1,PD630_LPD06010,14,726,counts,,,,
WT-G-R1,PD630_LPD03629,14,7,counts,,,,
WT-G-R1,PD630_LPD00226,14,5,counts,,,,
WT-G-R1,PD630_LPD17004,14,6,counts,,,,
WT-G-R1,PD630_LPD04897,14,68,counts,,,,
WT-G-R1,PD630_LPD05073,14,99,counts,,,,
WT-G-R1,PD630_LPD04965,14,2,counts,,,,
WT-G-R1,PD630_LPD03062,14,756,counts,,,,
WT-G-R1,PD630_LPD06821,14,9979,counts,,,,
WT-G-R1,PD630_LPD06071,14,678,counts,,,,
WT-G-R1,PD630_LPD00667,14,36,counts,,,,
WT-G-R1,PD630_LPD02641,14,759,counts,,,,
WT-G-R1,PD630_LPD04547,14,1162,counts,,,,
WT-G-R1,PD630_LPD07908,14,4,counts,,,,
WT-G-R1,PD630_LPD02004,14,32,counts,,,,
WT-G-R1,PD630_LPD01415,14,1,counts,,,,
WT-G-R1,PD630_LPD13027,14,1,counts,,,,
WT-G-R1,PD630_LPD01419,14,25,counts,,,,
WT-G-R1,PD630_LPD04578,14,30,counts,,,,
WT-G-R1,PD630_LPD12058,14,24,counts,,,,
WT-G-R1,PD630_LPD07364,14,9,counts,,,,
WT-G-R1,PD630_LPD00723,14,11,counts,,,,
WT-G-R1,PD630_LPD04239,14,616,counts,,,,
WT-G-R1,PD630_LPD04270,14,10,counts,,,,
WT-G-R1,PD630_LPD09023,14,2047,counts,,,,
WT-G-R1,PD630_LPD07018,14,64,counts,,,,
WT-G-R1,PD630_LPD07116,14,87,counts,,,,
WT-G-R1,PD630_LPD00780,14,509,counts,,,,
WT-G-R1,PD630_LPD06013,14,779,counts,,,,
WT-G-R1,PD630_LPD09083,14,827,counts,,,,
WT-G-R1,PD630_LPD06459,14,34,counts,,,,
WT-G-R1,PD630_LPD06948,14,6,counts,,,,
WT-G-R1,PD630_LPD04015,14,254,counts,,,,
WT-G-R1,PD630_LPD02740,14,560,counts,,,,
WT-G-R1,PD630_LPD06478,14,61,counts,,,,
WT-G-R1,PD630_LPD00747,14,20,counts,,,,
WT-G-R1,PD630_LPD00329,14,2,counts,,,,
WT-G-R1,PD630_LPD16176,14,178,counts,,,,
WT-G-R1,PD630_LPD05895,14,2,counts,,,,
WT-G-R1,PD630_LPD02076,14,37,counts,,,,
WT-G-R1,PD630_LPD00835,14,12,counts,,,,
WT-G-R1,PD630_LPD05334,14,98,counts,,,,
WT-G-R1,PD630_LPD16010,14,181,counts,,,,
WT-G-R1,PD630_LPD06327,14,69,counts,,,,
WT-G-R1,PD630_LPD05854,14,269,counts,,,,
WT-G-R1,PD630_LPD01160,14,298,counts,,,,
WT-G-R1,PD630_LPD03605,14,79,counts,,,,
WT-G-R1,PD630_LPD02810,14,7,counts,,,,
WT-G-R1,PD630_LPD07419,14,1059,counts,,,,
WT-G-R1,PD630_LPD05930,14,749,counts,,,,
WT-G-R1,PD630_LPD17033,14,33,counts,,,,
WT-G-R1,PD630_LPD02201,14,57,counts,,,,
WT-G-R1,PD630_LPD03142,14,1176,counts,,,,
WT-G-R1,PD630_LPD07710,14,4,counts,,,,
WT-G-R1,PD630_LPD02097,14,5840,counts,,,,
WT-G-R1,PD630_LPD02247,14,75,counts,,,,
WT-G-R1,PD630_LPD02191,14,567,counts,,,,
WT-G-R1,PD630_LPD03624,14,934,counts,,,,
WT-G-R1,PD630_LPD05689,14,38,counts,,,,
WT-G-R1,PD630_LPD03106,14,11317,counts,,,,
WT-G-R1,PD630_LPD01943,14,148,counts,,,,
WT-G-R1,PD630_LPD02354,14,96,counts,,,,
WT-G-R1,PD630_LPD07560,14,26,counts,,,,
WT-G-R1,PD630_LPD00094,14,1244,counts,,,,
WT-G-R1,PD630_LPD05829,14,1400,counts,,,,
WT-G-R1,PD630_LPD01163,14,110,counts,,,,
WT-G-R1,PD630_LPD01663,14,1932,counts,,,,
WT-G-R1,PD630_LPD03792,14,215,counts,,,,
WT-G-R1,PD630_LPD07542,14,31,counts,,,,
WT-G-R1,PD630_LPD13114,14,13,counts,,,,
WT-G-R1,PD630_LPD05931,14,710,counts,,,,
WT-G-R1,PD630_LPD07880,14,110,counts,,,,
WT-G-R1,PD630_LPD01666,14,186,counts,,,,
WT-G-R1,PD630_LPD04510,14,44,counts,,,,
WT-G-R1,PD630_LPD01489,14,396,counts,,,,
WT-G-R1,PD630_LPD07511,14,529,counts,,,,
WT-G-R1,PD630_LPD02352,14,2390,counts,,,,
WT-G-R1,PD630_LPD05891,14,18,counts,,,,
WT-G-R1,PD630_LPD02185,14,507,counts,,,,
WT-G-R1,PD630_LPD04339,14,42,counts,,,,
WT-G-R1,PD630_LPD04326,14,879,counts,,,,
WT-G-R1,PD630_LPD06876,14,16,counts,,,,
WT-G-R1,PD630_LPD00434,14,581,counts,,,,
WT-G-R1,PD630_LPD01724,14,1902,counts,,,,
WT-G-R1,PD630_LPD05757,14,14,counts,,,,
WT-G-R1,PD630_LPD03744,14,98,counts,,,,
WT-G-R1,PD630_LPD07638,14,2,counts,,,,
WT-G-R1,PD630_LPD04340,14,7,counts,,,,
WT-G-R1,PD630_LPD05726,14,1091,counts,,,,
WT-G-R1,PD630_LPD06054,14,89,counts,,,,
WT-G-R1,PD630_LPD07870,14,272,counts,,,,
WT-G-R1,PD630_LPD12056,14,3,counts,,,,
WT-G-R1,PD630_LPD07413,14,49,counts,,,,
WT-G-R1,PD630_LPD09166,14,86,counts,,,,
WT-G-R1,PD630_LPD16178,14,119,counts,,,,
WT-G-R1,PD630_LPD07044,14,237,counts,,,,
WT-G-R1,PD630_LPD01735,14,51,counts,,,,
WT-G-R1,PD630_LPD01420,14,15,counts,,,,
WT-G-R1,PD630_LPD04338,14,48,counts,,,,
WT-G-R1,PD630_LPD06663,14,255,counts,,,,
WT-G-R1,PD630_LPD00472,14,360820,counts,,,,
WT-G-R1,PD630_LPD02929,14,6,counts,,,,
WT-G-R1,PD630_LPD04733,14,50,counts,,,,
WT-G-R1,PD630_LPD17009,14,152,counts,,,,
WT-G-R1,PD630_LPD09031,14,3,counts,,,,
WT-G-R1,PD630_LPD01102,14,69,counts,,,,
WT-G-R1,PD630_LPD05921,14,5,counts,,,,
WT-G-R1,PD630_LPD07254,14,147,counts,,,,
WT-G-R1,PD630_LPD02957,14,1880,counts,,,,
WT-G-R1,PD630_LPD04265,14,36,counts,,,,
WT-G-R1,PD630_LPD00994,14,592,counts,,,,
WT-G-R1,PD630_LPD05003,14,4554,counts,,,,
WT-G-R1,PD630_LPD02329,14,215,counts,,,,
WT-G-R1,PD630_LPD00735,14,732,counts,,,,
WT-G-R1,PD630_LPD03840,14,3800,counts,,,,
WT-G-R1,PD630_LPD04058,14,550,counts,,,,
WT-G-R1,PD630_LPD06838,14,1,counts,,,,
WT-G-R1,PD630_LPD03593,14,147,counts,,,,
WT-G-R1,PD630_LPD02537,14,1507,counts,,,,
WT-G-R1,PD630_LPD07657,14,74,counts,,,,
WT-G-R1,PD630_LPD02741,14,511,counts,,,,
WT-G-R1,PD630_LPD00783,14,175,counts,,,,
WT-G-R1,PD630_LPD02325,14,79,counts,,,,
WT-G-R1,PD630_LPD01274,14,70,counts,,,,
WT-G-R1,PD630_LPD00489,14,10,counts,,,,
WT-G-R1,PD630_LPD06662,14,91,counts,,,,
WT-G-R1,PD630_LPD02536,14,3575,counts,,,,
WT-G-R1,PD630_LPD12054,14,3,counts,,,,
WT-G-R1,PD630_LPD05894,14,8,counts,,,,
WT-G-R1,PD630_LPD02350,14,1089,counts,,,,
WT-G-R1,PD630_LPD02813,14,73,counts,,,,
WT-G-R1,PD630_LPD03646,14,22,counts,,,,
WT-G-R1,PD630_LPD00658,14,30,counts,,,,
WT-G-R1,PD630_LPD03478,14,7363,counts,,,,
WT-G-R1,PD630_LPD13102,14,339,counts,,,,
WT-G-R1,PD630_LPD00186,14,5,counts,,,,
WT-G-R1,PD630_LPD03467,14,12,counts,,,,
WT-G-R1,PD630_LPD06857,14,14,counts,,,,
WT-G-R1,PD630_LPD11019,14,8,counts,,,,
WT-G-R1,PD630_LPD03627,14,6,counts,,,,
WT-G-R1,PD630_LPD07381,14,60,counts,,,,
WT-G-R1,PD630_LPD06781,14,1189,counts,,,,
WT-G-R1,PD630_LPD02204,14,61,counts,,,,
WT-G-R1,PD630_LPD01466,14,1722,counts,,,,
WT-G-R1,PD630_LPD05900,14,6,counts,,,,
WT-G-R1,PD630_LPD04831,14,19,counts,,,,
WT-G-R1,PD630_LPD00070,14,13108,counts,,,,
WT-G-R1,PD630_LPD01665,14,839,counts,,,,
WT-G-R1,PD630_LPD01561,14,83,counts,,,,
WT-G-R1,PD630_LPD05924,14,22,counts,,,,
WT-G-R1,PD630_LPD05668,14,110,counts,,,,
WT-G-R1,PD630_LPD07561,14,147,counts,,,,
WT-G-R1,PD630_LPD01494,14,12,counts,,,,
WT-G-R1,PD630_LPD06034,14,771,counts,,,,
WT-G-R1,PD630_LPD01190,14,78,counts,,,,
WT-G-R1,PD630_LPD07871,14,1818,counts,,,,
WT-G-R1,PD630_LPD03702,14,16,counts,,,,
WT-G-R1,PD630_LPD05896,14,6,counts,,,,
WT-G-R1,PD630_LPD02964,14,154,counts,,,,
WT-G-R1,PD630_LPD05782,14,123,counts,,,,
WT-G-R1,PD630_LPD01560,14,13,counts,,,,
WT-G-R1,PD630_LPD16009,14,218,counts,,,,
WT-G-R1,PD630_LPD00571,14,820,counts,,,,
WT-G-R1,PD630_LPD02526,14,308,counts,,,,
WT-G-R1,PD630_LPD06972,14,419,counts,,,,
WT-G-R1,PD630_LPD02186,14,441,counts,,,,
WT-G-R1,PD630_LPD06038,14,543,counts,,,,
WT-G-R1,PD630_LPD07019,14,168,counts,,,,
WT-G-R1,PD630_LPD02513,14,1,counts,,,,
WT-G-R1,PD630_LPD04262,14,18,counts,,,,
WT-G-R1,PD630_LPD04282,14,16,counts,,,,
WT-G-R1,PD630_LPD07453,14,9,counts,,,,
WT-G-R1,PD630_LPD07648,14,7,counts,,,,
WT-G-R1,PD630_LPD00874,14,479,counts,,,,
WT-G-R1,PD630_LPD01273,14,148,counts,,,,
WT-G-R1,PD630_LPD04570,14,1,counts,,,,
WT-G-R1,PD630_LPD04793,14,1,counts,,,,
WT-G-R1,PD630_LPD03791,14,490,counts,,,,
WT-G-R1,PD630_LPD01921,14,26,counts,,,,
WT-G-R1,PD630_LPD04516,14,4,counts,,,,
WT-G-R1,PD630_LPD03471,14,5,counts,,,,
WT-G-R1,PD630_LPD06792,14,3755,counts,,,,
WT-G-R1,PD630_LPD00218,14,185,counts,,,,
WT-G-R1,PD630_LPD06834,14,154,counts,,,,
WT-G-R1,PD630_LPD07837,14,594,counts,,,,
WT-G-R1,PD630_LPD03107,14,30133,counts,,,,
WT-G-R1,PD630_LPD06832,14,784,counts,,,,
WT-G-R1,PD630_LPD01126,14,20,counts,,,,
WT-G-R1,PD630_LPD06613,14,5,counts,,,,
WT-G-R1,PD630_LPD06762,14,129,counts,,,,
WT-G-R1,PD630_LPD01819,14,124,counts,,,,
WT-G-R1,PD630_LPD03108,14,8185,counts,,,,
WT-G-R1,PD630_LPD07730,14,19,counts,,,,
WT-G-R1,PD630_LPD00657,14,19,counts,,,,
WT-G-R1,PD630_LPD01920,14,15,counts,,,,
WT-G-R1,PD630_LPD02420,14,5,counts,,,,
WT-G-R1,PD630_LPD01072,14,322,counts,,,,
WT-G-R1,PD630_LPD00478,14,1542,counts,,,,
WT-G-R1,PD630_LPD05989,14,139,counts,,,,
WT-G-R1,PD630_LPD06401,14,11,counts,,,,
WT-G-R1,PD630_LPD05912,14,239,counts,,,,
WT-G-R1,PD630_LPD07815,14,2,counts,,,,
WT-G-R1,PD630_LPD16011,14,276,counts,,,,
WT-G-R1,PD630_LPD02718,14,977,counts,,,,
WT-G-R1,PD630_LPD02711,14,499,counts,,,,
WT-G-R1,PD630_LPD04579,14,83,counts,,,,
WT-G-R1,PD630_LPD01880,14,35,counts,,,,
WT-G-R1,PD630_LPD04780,14,22,counts,,,,
WT-G-R1,PD630_LPD05857,14,1095,counts,,,,
WT-G-R1,PD630_LPD06552,14,1280,counts,,,,
WT-G-R1,PD630_LPD06917,14,233,counts,,,,
WT-G-R1,PD630_LPD06784,14,46,counts,,,,
WT-G-R1,PD630_LPD07505,14,149,counts,,,,
WT-G-R1,PD630_LPD16117,14,2,counts,,,,
WT-G-R1,PD630_LPD07739,14,17,counts,,,,
WT-G-R1,PD630_LPD02413,14,6,counts,,,,
WT-G-R1,PD630_LPD05362,14,81,counts,,,,
WT-G-R1,PD630_LPD05480,14,106,counts,,,,
WT-G-R1,PD630_LPD13101,14,339,counts,,,,
WT-G-R1,PD630_LPD01814,14,141,counts,,,,
WT-G-R1,PD630_LPD01818,14,84,counts,,,,
WT-G-R1,PD630_LPD02960,14,755,counts,,,,
WT-G-R1,PD630_LPD01443,14,162,counts,,,,
WT-G-R1,PD630_LPD12066,14,29,counts,,,,
WT-G-R1,PD630_LPD00217,14,125,counts,,,,
WT-G-R1,PD630_LPD00995,14,4298,counts,,,,
WT-G-R1,PD630_LPD01972,14,5531,counts,,,,
WT-G-R1,PD630_LPD06272,14,1670,counts,,,,
WT-G-R1,PD630_LPD00746,14,151,counts,,,,
WT-G-R1,PD630_LPD06460,14,4,counts,,,,
WT-G-R1,PD630_LPD01413,14,398,counts,,,,
WT-G-R1,PD630_LPD02936,14,48621,counts,,,,
WT-G-R1,PD630_LPD07732,14,15,counts,,,,
WT-G-R1,PD630_LPD03706,14,19,counts,,,,
WT-G-R1,PD630_LPD05363,14,111,counts,,,,
WT-G-R1,PD630_LPD05897,14,17,counts,,,,
WT-G-R1,PD630_LPD06746,14,239,counts,,,,
WT-G-R1,PD630_LPD01141,14,1,counts,,,,
WT-G-R1,PD630_LPD00836,14,20,counts,,,,
WT-G-R1,PD630_LPD04014,14,402,counts,,,,
WT-G-R1,PD630_LPD03436,14,5756,counts,,,,
WT-G-R1,PD630_LPD04146,14,25959,counts,,,,
WT-G-R1,PD630_LPD01319,14,3782,counts,,,,
WT-G-R1,PD630_LPD03641,14,39,counts,,,,
WT-G-R1,PD630_LPD01162,14,85,counts,,,,
WT-G-R1,PD630_LPD06745,14,587,counts,,,,
WT-G-R1,PD630_LPD06009,14,1974,counts,,,,
WT-G-R1,PD630_LPD04981,14,1795,counts,,,,
WT-G-R1,PD630_LPD01158,14,488,counts,,,,
WT-G-R1,PD630_LPD02642,14,1019,counts,,,,
WT-G-R1,PD630_LPD01199,14,68,counts,,,,
WT-G-R1,PD630_LPD01128,14,152,counts,,,,
WT-G-R1,PD630_LPD02720,14,200,counts,,,,
WT-G-R1,PD630_LPD03753,14,4,counts,,,,
WT-G-R1,PD630_LPD03637,14,15,counts,,,,
WT-G-R1,PD630_LPD00332,14,478,counts,,,,
WT-G-R1,PD630_LPD06918,14,639,counts,,,,
WT-G-R1,PD630_LPD03592,14,128,counts,,,,
WT-G-R1,PD630_LPD12063,14,60,counts,,,,
WT-G-R1,PD630_LPD01886,14,101,counts,,,,
WT-G-R1,PD630_LPD05822,14,6541,counts,,,,
WT-G-R1,PD630_LPD09148,14,195,counts,,,,
WT-G-R1,PD630_LPD03596,14,1,counts,,,,
WT-G-R1,PD630_LPD04704,14,1,counts,,,,
WT-G-R1,PD630_LPD06839,14,1,counts,,,,
WT-G-R1,PD630_LPD16038,14,1,counts,,,,
WT-G-R1,PD630_LPD17015,14,4,counts,,,,
WT-G-R1,PD630_LPD04859,14,7,counts,,,,
WT-G-R1,PD630_LPD07016,14,287,counts,,,,
WT-G-R1,PD630_LPD05459,14,141,counts,,,,
WT-G-R1,PD630_LPD00487,14,4,counts,,,,
WT-G-R1,PD630_LPD03281,14,208,counts,,,,
WT-G-R1,PD630_LPD07253,14,230,counts,,,,
WT-G-R1,PD630_LPD07738,14,7,counts,,,,
WT-G-R1,PD630_LPD02306,14,45,counts,,,,
WT-G-R1,PD630_LPD03064,14,424,counts,,,,
WT-G-R1,PD630_LPD04722,14,13,counts,,,,
WT-G-R1,PD630_LPD05269,14,2719,counts,,,,
WT-G-R1,PD630_LPD03756,14,172,counts,,,,
WT-G-R1,PD630_LPD06399,14,10,counts,,,,
WT-G-R1,PD630_LPD07558,14,552,counts,,,,
WT-G-R1,PD630_LPD07370,14,48,counts,,,,
WT-G-R1,PD630_LPD02811,14,16,counts,,,,
WT-G-R1,PD630_LPD02959,14,714,counts,,,,
WT-G-R1,PD630_LPD01107,14,73,counts,,,,
WT-G-R1,PD630_LPD00745,14,36,counts,,,,
WT-G-R1,PD630_LPD04549,14,32,counts,,,,
WT-G-R1,PD630_LPD07227,14,5995,counts,,,,
WT-G-R1,PD630_LPD04244,14,178,counts,,,,
WT-G-R1,PD630_LPD04301,14,40,counts,,,,
WT-G-R1,PD630_LPD05357,14,114,counts,,,,
WT-G-R1,PD630_LPD00241,14,43,counts,,,,
WT-G-R1,PD630_LPD01644,14,26,counts,,,,
WT-G-R1,PD630_LPD05758,14,34,counts,,,,
WT-G-R1,PD630_LPD05690,14,121,counts,,,,
WT-G-R1,PD630_LPD13010,14,31,counts,,,,
WT-G-R1,PD630_LPD00120,14,168,counts,,,,
WT-G-R1,PD630_LPD00110,14,7,counts,,,,
WT-G-R1,PD630_LPD02582,14,182,counts,,,,
WT-G-R1,PD630_LPD03777,14,836,counts,,,,
WT-G-R1,PD630_LPD01944,14,8,counts,,,,
WT-G-R1,PD630_LPD03692,14,4,counts,,,,
WT-G-R1,PD630_LPD07978,14,98,counts,,,,
WT-G-R1,PD630_LPD05358,14,132,counts,,,,
WT-G-R1,PD630_LPD07011,14,4,counts,,,,
WT-G-R1,PD630_LPD05270,14,1291,counts,,,,
WT-G-R1,PD630_LPD00878,14,86,counts,,,,
WT-G-R1,PD630_LPD02614,14,1193,counts,,,,
WT-G-R1,PD630_LPD02415,14,6,counts,,,,
WT-G-R1,PD630_LPD05359,14,64,counts,,,,
WT-G-R1,PD630_LPD07886,14,771,counts,,,,
WT-G-R1,PD630_LPD06314,14,883,counts,,,,
WT-G-R1,PD630_LPD05925,14,8,counts,,,,
WT-G-R1,PD630_LPD07261,14,604,counts,,,,
WT-G-R1,PD630_LPD00182,14,27,counts,,,,
WT-G-R1,PD630_LPD07226,14,206,counts,,,,
WT-G-R1,PD630_LPD02298,14,41,counts,,,,
WT-G-R1,PD630_LPD01103,14,37,counts,,,,
WT-G-R1,PD630_LPD00237,14,4,counts,,,,
WT-G-R1,PD630_LPD01605,14,321,counts,,,,
WT-G-R1,PD630_LPD03414,14,224,counts,,,,
WT-G-R1,PD630_LPD06747,14,282,counts,,,,
WT-G-R1,PD630_LPD07809,14,6,counts,,,,
WT-G-R1,PD630_LPD16113,14,3,counts,,,,
WT-G-R1,PD630_LPD01166,14,23,counts,,,,
WT-G-R1,PD630_LPD04727,14,14,counts,,,,
WT-G-R1,PD630_LPD02869,14,263,counts,,,,
WT-G-R1,PD630_LPD04277,14,191,counts,,,,
WT-G-R1,PD630_LPD03348,14,292,counts,,,,
WT-G-R1,PD630_LPD00684,14,33,counts,,,,
WT-G-R1,PD630_LPD02707,14,45,counts,,,,
WT-G-R1,PD630_LPD01444,14,202,counts,,,,
WT-G-R1,PD630_LPD06313,14,1034,counts,,,,
WT-G-R1,PD630_LPD01973,14,316,counts,,,,
WT-G-R1,PD630_LPD00636,14,4110,counts,,,,
WT-G-R1,PD630_LPD07372,14,234,counts,,,,
WT-G-R1,PD630_LPD00198,14,22,counts,,,,
WT-G-R1,PD630_LPD07171,14,292,counts,,,,
WT-G-R1,PD630_LPD00707,14,2121,counts,,,,
WT-G-R1,PD630_LPD04660,14,4,counts,,,,
WT-G-R1,PD630_LPD02752,14,1318,counts,,,,
WT-G-R1,PD630_LPD14013,14,3,counts,,,,
WT-G-R1,PD630_LPD03643,14,31,counts,,,,
WT-G-R1,PD630_LPD05992,14,268,counts,,,,
WT-G-R1,PD630_LPD07244,14,19,counts,,,,
WT-G-R1,PD630_LPD03670,14,50,counts,,,,
WT-G-R1,PD630_LPD02212,14,4335,counts,,,,
WT-G-R1,PD630_LPD05532,14,1455,counts,,,,
WT-G-R1,PD630_LPD02753,14,1114,counts,,,,
WT-G-R1,PD630_LPD01821,14,113,counts,,,,
WT-G-R1,PD630_LPD06124,14,400,counts,,,,
WT-G-R1,PD630_LPD16090,14,43,counts,,,,
WT-G-R1,PD630_LPD00655,14,155,counts,,,,
WT-G-R1,PD630_LPD03822,14,2,counts,,,,
WT-G-R1,PD630_LPD07686,14,2,counts,,,,
WT-G-R1,PD630_LPD16151,14,2,counts,,,,
WT-G-R1,PD630_LPD16054,14,14,counts,,,,
WT-G-R1,PD630_LPD07490,14,34,counts,,,,
WT-G-R1,PD630_LPD13104,14,411,counts,,,,
WT-G-R1,PD630_LPD16158,14,28,counts,,,,
WT-G-R1,PD630_LPD06882,14,35,counts,,,,
WT-G-R1,PD630_LPD00796,14,34,counts,,,,
WT-G-R1,PD630_LPD02645,14,186,counts,,,,
WT-G-R1,PD630_LPD07383,14,86,counts,,,,
WT-G-R1,PD630_LPD04672,14,242,counts,,,,
WT-G-R1,PD630_LPD06970,14,1629,counts,,,,
WT-G-R1,PD630_LPD01643,14,253,counts,,,,
WT-G-R1,PD630_LPD06040,14,87,counts,,,,
WT-G-R1,PD630_LPD06097,14,156,counts,,,,
WT-G-R1,PD630_LPD03562,14,34,counts,,,,
WT-G-R1,PD630_LPD00682,14,114,counts,,,,
WT-G-R1,PD630_LPD03402,14,82,counts,,,,
WT-G-R1,PD630_LPD04018,14,210,counts,,,,
WT-G-R1,PD630_LPD14020,14,504,counts,,,,
WT-G-R1,PD630_LPD06555,14,312,counts,,,,
WT-G-R1,PD630_LPD07026,14,544,counts,,,,
WT-G-R1,PD630_LPD02328,14,61,counts,,,,
WT-G-R1,PD630_LPD06856,14,42,counts,,,,
WT-G-R1,PD630_LPD06793,14,54,counts,,,,
WT-G-R1,PD630_LPD05775,14,29,counts,,,,
WT-G-R1,PD630_LPD07933,14,73,counts,,,,
WT-G-R1,PD630_LPD13091,14,3594,counts,,,,
WT-G-R1,PD630_LPD14018,14,3,counts,,,,
WT-G-R1,PD630_LPD07110,14,4,counts,,,,
