,PVHG-B-R1,PVHG-B-R2,PVHG-B-R3,PVHG-Glu-R1,PVHG-Glu-R2,PVHG-Glu-R3,PVHG-Gua-R1,PVHG-Gua-R2,PVHG-Gua-R3,PVHG-H-R1,PVHG-H-R2,PVHG-H-R3,PVHG-M-R1,PVHG-M-R2,PVHG-M-R3,PVHG-P-R1,PVHG-P-R2,PVHG-P-R3,PVHG-V-R1,PVHG-V-R2,PVHG-V-R3,WT-B-R1,WT-B-R2,WT-B-R3,WT-Glu-R1,WT-Glu-R2,WT-Glu-R3,WT-Gua-R1,WT-Gua-R2,WT-Gua-R3,WT-H-R1,WT-H-R2,WT-H-R3,WT-H-R4,WT-M-R1,WT-M-R2,WT-M-R3,WT-P-R1,WT-P-R2,WT-P-R3,WT-V-R1,WT-V-R2,WT-V-R3
HYD3,10.9611845059396,6.98121597614072,10.22500601167964,0,0,0,13.05887541502418,6.02369605460302,17.39565206954884,42.71296752488861,38.35040185544021,38.668316133817,0,0,0,7.53075125862384,5.930117769038298,6.0001455540228,71.92900170559301,43.84865665034761,62.5705972630514,10.81807036546206,11.045625171903,9.20789602811162,0,0,0,10.99143728315506,16.47633488263008,10.72289842431938,101.28149085753141,7.7577791731237395,10.796020624345903,9.36155035052676,0,0,0,59.9544870257018,53.390660570384796,52.4845504095844,59.385032312860005,64.3714856973102,59.057449057076795
HYD3pp,10.9611845059396,6.98121597614072,10.22500601167964,0,0,0,13.05887541502418,6.02369605460302,17.39565206954884,42.71296752488861,38.35040185544021,38.668316133817,0,0,0,7.53075125862384,5.930117769038298,6.0001455540228,71.92900170559301,43.84865665034761,62.5705972630514,10.81807036546206,11.045625171903,9.20789602811162,0,0,0,10.99143728315506,16.47633488263008,10.72289842431938,101.28149085753141,7.7577791731237395,10.796020624345903,9.36155035052676,0,0,0,59.9544870257018,53.390660570384796,52.4845504095844,59.385032312860005,64.3714856973102,59.057449057076795
HYDA1,5.57674299424998,5.5267959811114,5.99252401504175,0,0,0,10.0588634953565,8.031594739470691,17.0850154254498,20.9457821516281,25.2157404141081,17.3790184871088,0,0,0,7.20332729085758,7.46376891620338,8.07711901503068,52.6979838884727,28.748457009168305,24.8090425453819,10.5828949227346,6.02488645740164,6.65801712801917,0,0,0,7.23120873891781,11.3656198958883,7.60029613591869,38.0217974636172,6.95525029314541,9.477901827187381,9.45156525774337,0,0,0,35.8672004493935,35.0444870822074,26.3649026590202,25.7597325595518,27.2860759583087,24.6309312774107
I2FE2SR,67.4978203786807,119.626044591161,75.68180679136641,0,0,0,83.1179773037349,98.4783036805554,93.3463115517755,26.4902538976472,35.049176787297895,32.0787716241216,0,0,0,101.174006039772,144.87891170219402,136.92639854052,245.174664378439,228.46311668649602,218.59855158461,79.1365364777823,65.0185663527927,63.60531256341721,0,0,0,90.3419011782131,122.73343900996201,111.11750784761699,30.846317248140696,173.011851041992,109.59216284946501,141.413419237284,0,0,0,43.69117309644261,31.199480662529396,30.1663537400882,163.210519270443,176.55696208317403,197.757275328145
I2FE2SS2,67.4978203786807,119.626044591161,75.68180679136641,0,0,0,83.1179773037349,98.4783036805554,93.3463115517755,26.4902538976472,35.049176787297895,32.0787716241216,0,0,0,101.174006039772,144.87891170219402,136.92639854052,245.174664378439,228.46311668649602,218.59855158461,79.1365364777823,65.0185663527927,63.60531256341721,0,0,0,90.3419011782131,122.73343900996201,111.11750784761699,30.846317248140696,173.011851041992,109.59216284946501,141.413419237284,0,0,0,43.69117309644261,31.199480662529396,30.1663537400882,163.210519270443,176.55696208317403,197.757275328145
I2FE2ST,954.1999564644267,1056.7815683882998,1021.6205801587614,0,0,0,851.650442606847,695.1892855744114,1088.0048459570505,1142.469205888067,1432.310246586328,1237.2412911280815,0,0,0,885.6818328077161,1263.626301854214,1132.181311078301,1946.745110976369,2284.921555319606,1664.59708355701,1429.6315163400823,728.0071136026977,953.088068878999,0,0,0,829.2750181790941,1326.039840739082,961.1134175600109,749.3015834207426,1606.662817716592,992.982827192745,1356.704681568644,0,0,0,1498.1588972023624,887.3176243353884,750.3573924211372,1004.137971872912,1217.651699266444,1478.423736731725
I4FE4SR,67.4978203786807,119.626044591161,75.68180679136641,0,0,0,83.1179773037349,98.4783036805554,93.3463115517755,26.4902538976472,35.049176787297895,32.0787716241216,0,0,0,101.174006039772,144.87891170219402,136.92639854052,245.174664378439,228.46311668649602,218.59855158461,79.1365364777823,65.0185663527927,63.60531256341721,0,0,0,90.3419011782131,122.73343900996201,111.11750784761699,30.846317248140696,173.011851041992,109.59216284946501,141.413419237284,0,0,0,43.69117309644261,31.199480662529396,30.1663537400882,163.210519270443,176.55696208317403,197.757275328145
I4FE4ST,954.1999564644267,1056.7815683882998,1021.6205801587614,0,0,0,851.650442606847,695.1892855744114,1088.0048459570505,1142.469205888067,1432.310246586328,1237.2412911280815,0,0,0,885.6818328077161,1263.626301854214,1132.181311078301,1946.745110976369,2284.921555319606,1664.59708355701,1429.6315163400823,728.0071136026977,953.088068878999,0,0,0,829.2750181790941,1326.039840739082,961.1134175600109,749.3015834207426,1606.662817716592,992.982827192745,1356.704681568644,0,0,0,1498.1588972023624,887.3176243353884,750.3573924211372,1004.137971872912,1217.651699266444,1478.423736731725
ICDHx,0.96150741280172,1.52714099478078,1.88575930543272,0,0,0,2.3823624067949503,2.55550741710431,3.57232140713949,1.4374556378568302,0.702388312370698,0.8689509243554391,0,0,0,4.9113595164938095,1.63589455697608,2.2308233470084704,2.58078594082568,1.30674804587129,1.69379005329916,1.76381582045577,1.56898084828168,2.33738899175141,0,0,0,2.3139867964537,0.8390726097635691,2.2388469237589903,1.319628545375,2.94260589325383,2.38516734723921,2.97049193814792,0,0,0,0.52745883013814,0.988715936488609,3.67882362684003,5.11261867594159,2.6187874758748304,1.8455452830336496
ICDHyr,4608.793481782481,3095.2966334213897,3072.86574108379,0,0,0,3371.9251620618206,6026.70790263032,2090.662273947879,1610.258340607759,1148.68584605104,1255.923736001728,0,0,0,7632.74382458302,4805.74699134667,4230.87186501607,2893.643797781249,2845.6616612257003,4149.4867264559,2958.38948178978,5615.06865983047,4990.537987297599,0,0,0,2763.09306719876,2071.36515619361,2261.64781216675,1966.8238700973543,2675.83191806771,4567.0305619071605,3130.17838355017,0,0,0,1982.1902836591312,2776.534064312571,3803.290492881451,3622.7819298542204,3613.6732856612107,3117.55187810916
ICHORS,1.44226111920258,2.18162999254397,2.51434574057696,0,0,0,1.5000059598338602,6.29750042072134,0.7765916102477161,1.54013104056089,1.05358246855605,1.0861886554443,0,0,0,3.27423967766254,2.4538418354641203,3.15392266301198,0.416255796907367,0.290388454638064,0.498173545087989,2.11657898454692,4.5814240769825,0.991619572258174,0,0,0,2.02473844689699,0.4576759689619471,1.64967668066452,1.07219819311719,1.53818035329177,1.88302685308359,1.62026832989886,0,0,0,0.0879098050230233,0.219714652553024,0.613137271140004,0.491597949609768,0.422385076754004,0.7098251088590971
ICHORT,9.99967709313789,9.38100896793908,6.83063926190074,0,0,0,7.50002979916929,31.761306469725,3.10636644099086,1.12942942974465,1.05358246855605,1.5930766946516397,0,0,0,20.136574017624604,19.017274224847,16.4619378020625,0.333004637525894,0.798568250254675,0.996347090175979,4.40953955113943,19.0160478811739,7.57880673083033,0,0,0,8.96669883625808,3.05117312641298,4.06527467735186,1.56705889763281,5.21643771985906,10.4821828154986,5.2208646185630085,0,0,0,0.439549025115117,0.988715936488609,1.7167843591920098,1.86807220851712,0.7602931381572071,1.5616152394900102
ICITt_kt,95.66998757377115,89.30138769479994,54.81273714457768,0,0,0,105.97100928002727,174.1395768512508,71.83472394791372,61.39989081702736,45.93619562904372,51.99223030726714,0,0,0,106.5765015079159,100.09629820497402,100.5409005013819,83.91716865652519,62.07053217888609,74.12822350909282,65.49636079959097,120.623247615895,104.4742049343433,0,0,0,119.3631522504029,104.42640025148421,119.07130612939316,64.33189158703135,86.0043449710096,161.43816887103236,118.81967752591646,0,0,0,55.998545799665884,80.19584818185385,69.28451163882049,142.07180743722287,142.09033982004743,125.42609673540215
ICL,2598.6660845792103,827.346814172426,1238.6505233328999,0,0,0,6595.52620538947,1643.28253732011,2249.63057656558,430.620638940824,438.571262244264,312.605095036869,0,0,0,21824.9357074113,9607.81321994015,5577.75069200819,1707.81428355155,650.324944161943,1257.29039309307,505.568408003306,1177.17495084878,1580.92491805732,0,0,0,1349.24713456554,774.387739483614,1008.7772902263499,1301.07126895567,273.86298029260104,880.377821378346,344.21700519629206,0,0,0,4308.2837245683295,9344.24445842757,13826.3680916613,1855.8805793668,1853.00333171982,1308.2786581382002
ICYSDS,67.4978203786807,119.626044591161,75.68180679136641,0,0,0,83.1179773037349,98.4783036805554,93.3463115517755,46.51195742493879,53.662467065121405,69.0815984862574,0,0,0,101.174006039772,144.87891170219402,136.92639854052,271.39877958360296,269.770874358761,261.042937626106,79.1365364777823,65.0185663527927,63.60531256341721,0,0,0,90.3419011782131,126.31856743349701,111.11750784761699,38.5991349522188,173.011851041992,109.59216284946501,141.413419237284,0,0,0,44.834000561741895,31.199480662529396,30.1663537400882,163.210519270443,176.55696208317403,197.757275328145
IDOND,19.0378467734741,11.1990339617257,15.7984724032919,0,0,0,14.3824100854658,12.5950008414427,19.1041536120938,13.347802351527696,11.729884816590701,12.237725518005801,0,0,0,8.67673514580572,7.770499145636389,7.9232691290301,10.0733902851583,7.3323084796110995,6.87479492221425,19.166798582286,15.6270492488855,16.0784030644718,0,0,0,15.5229947595436,15.637262272866499,17.4394391955964,13.278762237836,12.840462079653099,15.2525175099771,11.341878309292,0,0,0,18.812698274927,18.6757454670071,22.195569215268197,13.5681034092296,10.0527648267453,6.24646095796006
IDOND2,19.0378467734741,11.1990339617257,15.7984724032919,0,0,0,14.3824100854658,12.5950008414427,19.1041536120938,13.347802351527696,11.729884816590701,12.237725518005801,0,0,0,8.67673514580572,7.770499145636389,7.9232691290301,10.0733902851583,7.3323084796110995,6.87479492221425,19.166798582286,15.6270492488855,16.0784030644718,0,0,0,15.5229947595436,15.637262272866499,17.4394391955964,13.278762237836,12.840462079653099,15.2525175099771,11.341878309292,0,0,0,18.812698274927,18.6757454670071,22.195569215268197,13.5681034092296,10.0527648267453,6.24646095796006
IG3PS,123.649853286301,176.348424397304,151.656953919134,0,0,0,92.2062487074342,99.7560573891075,107.324960536234,55.444717460191896,81.82823839118629,81.0296736961447,0,0,0,133.752690832515,183.93589424999803,150.08056379357,184.151564551819,264.32609083429696,202.05918988768903,135.461055011003,102.987902881209,112.973801267985,0,0,0,88.50999496435402,178.188510582518,109.055411996787,50.31083829242189,229.857646707123,132.314020210007,192.27184181466495,0,0,0,136.260197785686,57.345524316339294,48.560471874288396,85.34140405225571,95.2055963003525,116.62426538555
IGPDH,89.5163401318401,103.409261646584,91.10312733357179,0,0,0,52.2355016600967,91.81573077167627,54.20609439529061,19.4056511110672,23.0383366457589,18.103144257405,0,0,0,139.973746220073,143.958721013895,128.15695503848698,102.482177198594,140.91099761312,130.521468813053,97.1274578464311,97.02577565773892,104.47420493434299,0,0,0,74.91532253518851,79.6356185993788,70.8771802442649,18.0624157148203,82.66047463776658,92.5193860481735,80.7433717732934,0,0,0,36.3946592795316,25.9263290012569,23.4218437575482,89.3725072390558,84.4770153508008,88.30224354207171
IGPS,873.6256352716431,948.427278758616,1043.28585929007,0,0,0,579.178771785261,580.465256170836,541.439670664708,167.46358181032,181.49713991658797,170.966094366933,0,0,0,877.659945597443,977.4469977932092,972.7159042386952,723.036319228096,817.0805142378508,789.9039730915158,1041.47444811845,931.221513072141,1023.5638884787801,0,0,0,699.113260878574,680.7930038308958,695.044135778548,133.942297355563,771.698395505817,606.711252063532,699.5958588874429,0,0,0,365.001510455593,258.714003381186,230.04910413173,350.312698891921,360.80133256327,449.46125892958
ILEabc,3.55757742736636,2.03618799304104,3.10102641337825,0,0,0,1.6764772492260802,1.64282619670991,2.25211566971838,2.2588588594893,2.1071649371121,2.31720246494784,0,0,0,0.49113595164938,1.02243409811005,1.15387414500438,2.08127898453683,1.3793451595308,1.49452063526397,2.8221053127292297,3.13796169656335,3.68315841124465,0,0,0,2.4104029129726,2.66977648561136,1.70859370497397,3.46402493160938,2.6082188599295297,2.2596322237003,1.89031305154867,0,0,0,4.04385103105907,4.504150377337,4.16933344375203,1.96639179843907,0.929247168858809,2.2004578374632
ILEabcpp,512.8680539884375,258.1595491177034,277.0389948492381,0,0,0,565.8551894361491,369.1795536495338,328.03229616863496,1470.9278191383485,672.185614938758,832.3101603784514,0,0,0,403.2226163041414,261.84537252598443,251.6214885539564,184.81757382687115,108.96826760293331,169.97681358402218,217.18452135878775,565.209660784991,485.9644203759522,0,0,0,350.6654157792544,219.91330308621528,300.77140909972803,1755.2709189169236,195.2151500547256,432.15466278268343,251.41163585597388,0,0,0,701.8718833038183,1104.2858437315012,1215.2380713994844,168.126498766541,192.2696869384229,202.7260510901584
ILEDHr,87.40102382367641,94.9736256754142,69.81500006335361,0,0,0,51.44138085783171,73.28830199766999,59.176280700876,67.3550641738628,66.5161731815051,64.7368438644802,0,0,0,87.25848740970659,125.248177018481,95.38692932036241,42.1250866470255,86.2453710275049,58.784478320382796,109.59175631098499,74.9972845478641,84.0751737336037,0,0,0,64.9844625337414,107.32501472157699,78.9488125746592,77.28074668852351,134.824851836357,94.4024129012571,118.18957317540001,0,0,0,94.85467961984207,65.2552518082482,55.6728642195124,62.8262179601283,56.1772152082825,68.1432104504733
ILEt2r,5.961345959370659,8.944682969430279,6.830639261900731,0,0,0,12.44122590215142,14.42036328223147,14.366944789582739,21.561834567852372,16.084692353289,16.07559210057565,0,0,0,10.15014300075387,7.872742555447401,7.692494300029219,18.565008542068572,12.41410643577721,16.83826582397404,7.05526328182309,8.472496580721057,8.64125627253552,0,0,0,10.991437283155062,10.45026795796445,9.95697710829657,18.22736928299217,10.967894693036989,10.921555747884799,11.25186340207544,0,0,0,13.098560948430492,21.422178623919887,36.66560881417223,23.400062401424982,21.45716189910339,17.17776763439015
ILETA,452.1969362406487,596.3849189617705,504.1263209856799,0,0,0,345.4425489852681,474.4116983610078,387.82985015770953,178.75787610776717,197.23063811369207,209.63441050074985,0,0,0,692.8291157933929,793.511103543211,816.9428946631035,650.6078105662148,861.9455304794326,711.591091803684,484.4026181578367,420.23583040376457,434.400202618527,0,0,0,407.261676175851,519.1571074591684,422.08156215288,170.89189662606296,655.1979530956312,498.1861377641475,606.610459732691,0,0,0,271.025928885981,180.05615776720302,145.804043077093,396.71954533508267,429.8190541048746,511.99685102006663
IMPC,747.379711970777,868.361458032252,762.3496285429339,0,0,0,637.50253292939,1016.8181476414,527.849317485373,205.04277920000598,214.649868260485,215.789479548267,0,0,0,1554.11786300252,1267.10257778779,1157.1049926104,691.9836367788071,970.478215400408,979.2099202249519,397.564085930731,592.070612907573,449.98279589687,0,0,0,394.823997144912,393.753891963595,386.49567946997297,115.797404856656,478.708476907066,491.093403284199,466.00717466035695,0,0,0,125.359381962831,133.147079447133,137.220121281133,596.40663246657,508.974017488575,506.53119768185206
IMPD,235.95391910154163,220.05374524793513,252.90127573969932,0,0,0,243.61861500595802,322.3590070433013,267.3028322472636,429.49120951107915,494.76232723391956,405.94490682804894,0,0,0,404.2048882074399,326.15647729710645,324.16170980323164,299.53767145454174,296.4140150718029,311.75700451606406,159.44895016920168,186.5832024776571,188.62020863739411,0,0,0,202.85950915577442,166.4414940458284,180.58067950845594,290.1533264143286,171.273038468706,203.42966769479722,166.8876379795828,0,0,0,363.41913396517816,317.5975302653962,300.1920079501466,258.1872431350498,229.8619587695286,212.3796725706421
INOSR,23.1723286485215,12.65345395675504,14.625111057689281,0,0,0,20.64714085888954,43.261089846694425,11.80419247576529,5.0310947324988895,4.986957017831961,5.14129296910301,0,0,0,36.671484389820435,16.052215340327837,17.154262289065148,15.734469123098485,10.81696993526787,12.553973336217371,13.16982479273643,39.601076610629505,32.44012600673172,0,0,0,21.11512951763997,12.20469250565192,20.856626605544292,10.062167658484391,9.09532730642093,22.72185736054196,10.081669608259599,0,0,0,19.95552574022632,38.779636175608736,55.67286421951235,160.06429239294087,81.43584279817195,52.59804056645916
INS2D,16.24947527634907,12.726174956506501,13.870807335516218,0,0,0,13.14711105972029,16.610798211177983,10.25100925526985,8.72740922984502,5.829822992676799,8.03779605028782,0,0,0,16.37119838831269,8.69068983393543,11.769516279044709,15.318213326191099,13.21267468603189,11.059452700953369,15.52157922001079,18.63949247758632,17.42417248396506,0,0,0,19.95813611941314,14.79818966310295,15.55409441769404,11.38179620385938,9.9647335930641,10.482182815498629,9.09150562887696,0,0,0,14.50511782879884,16.14902696264729,25.751765387880152,24.67821707041039,19.767621592087394,16.396960014645146
